window_id,entropy_norm,repetition_ratio,locality_small_delta_ratio,cache_window_reuse_proxy,branch_norm,coherence_score,hardware_pressure_proxy,dominant_truth_regime,true_weight_low_entropy_repeating,true_weight_sequential_ids,true_weight_uniform_32bit,true_weight_zipfian_smallints,true_weight_clustered_ranges,estimated_weight_low_entropy_repeating,estimated_weight_sequential_ids,estimated_weight_uniform_32bit,estimated_weight_zipfian_smallints,estimated_weight_clustered_ranges,estimated_dominant_regime,mixture_entropy,reconstruction_residual,reconstructed_entropy_norm,reconstructed_repetition_ratio,reconstructed_locality_small_delta_ratio,reconstructed_cache_window_reuse_proxy,reconstructed_branch_norm,reconstructed_coherence_score,reconstructed_hardware_pressure_proxy,mixture_policy,hard_policy_from_dominant,policy_changed_by_mixture_entropy
116,0.4213221203742475,0.9674010564647347,0.28429834790686564,0.296786320857586,0.5489501854967698,0.4171026097244588,0.698830100571303,clustered_ranges,0.3,0.0,0.0,0.0,0.7,0.29912882728412493,0.0,0.012281567688078594,0.0,0.6885896050277964,clustered_ranges,0.9694435960009449,0.022578194636376742,0.42091873318177914,0.9679640636656829,0.29912882728412493,0.2880669936973554,0.5588110932530583,0.4091010402399683,0.6916081690384321,guarded_fallback,guarded_fallback,False
117,0.28351427497271064,0.6999689719033648,0.5439444234979116,0.48694801218164285,0.38708363877573665,0.5174538711689373,0.4727277486644167,low_entropy_repeating,0.4,0.0,0.2,0.4,0.0,0.37908924560255647,0.057209996865327954,0.12027435250041332,0.39623922186797644,0.047187183163725915,zipfian_smallints,1.8712245930616305,0.06018882190472212,0.30694828491574916,0.7347422776853378,0.5432838323722381,0.4954994903518321,0.4281914325297008,0.576136395952413,0.4592613935741413,hybrid,hybrid,False
118,0.5622729319508175,0.5800597286143719,0.46135474572321256,0.04167913917242655,0.5723983468607706,0.42053595504508934,0.6183054808777071,sequential_ids,0.0,0.35,0.0,0.3,0.35,0.0,0.3775901562032761,0.0,0.2729070787361768,0.3495027650605471,sequential_ids,1.5719153100603291,0.07766480658559496,0.5811809355387613,0.5608383727482776,0.4512750674620438,0.09901250520826735,0.5481183123285348,0.38520605669189456,0.6334033455002025,hybrid,hybrid,False
119,0.7655048372052526,0.47117770206928444,0.0,0.0,0.7906871320921126,0.175934666887188,0.9216015193739963,uniform_32bit,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5111869950454737,0.059880682671145505,0.4289323222833809,uniform_32bit,1.2618923863572762,0.05167448477452223,0.7578782951821393,0.4682582219746297,0.016167784321209286,0.025247562157734733,0.7500252625598367,0.14325266433652756,0.9133123230009549,simd,simd,False
120,0.30762650535161173,0.7848894119246157,1.0,0.7496675337586627,0.059276445651153614,0.8791368618160709,0.14547134198418837,low_entropy_repeating,0.8,0.2,0.0,0.0,0.0,0.7584670671726691,0.19193877756103075,0.044271951162090546,0.0,0.005322204104209531,low_entropy_repeating,0.9988826461076813,0.04830597508936014,0.2957907699416004,0.748513485851341,0.9504058447336998,0.713012265183351,0.08963744293469025,0.8306097943043275,0.1073291127784761,coherent_local,coherent_local,False
121,0.9612821393711198,0.0,0.6242249467568964,0.0,0.39575624542746973,0.3847150339973028,0.5027771396942788,sequential_ids,0.0,0.6,0.4,0.0,0.0,0.00011420595756072983,0.6183119470691802,0.38157384697325897,0.0,0.0,sequential_ids,0.9607272181741031,0.015026219191893874,0.9380660199312774,0.00011192183840951522,0.618426153026741,0.00010735360010708603,0.39839784335373374,0.3707059743055926,0.49036525622291416,hybrid,hybrid,False
122,0.7609643978627951,0.2403496305466323,0.08941457816513587,0.11562414743590373,0.6715758266823646,0.19866431671523832,0.8074495145042424,uniform_32bit,0.0,0.0,0.7,0.3,0.0,0.0453603694954602,0.0,0.7116084106785017,0.203950621483702,0.03908059834233616,uniform_32bit,1.2023052339106557,0.017867180290638794,0.7743498885833989,0.24591264566800203,0.10042703729605974,0.11441227082845164,0.6909833832371415,0.19271479259974267,0.8122660426307455,simd,simd,False
123,0.31044252161101477,0.879539718903533,0.15059952508286137,0.179662345885693,0.7722757964416994,0.2784456208407273,0.826826406280686,zipfian_smallints,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.0,0.545603069376343,0.45439693062365716,zipfian_smallints,0.9939910803940077,0.0555278192560547,0.3481268643307532,0.8817914475122584,0.1473128287316126,0.1955050435879566,0.7518077851436561,0.31094473665032235,0.8381432019621509,hybrid,hybrid,False
124,0.40037814662667504,0.9788353182415165,0.30697160711618093,0.26380267625941134,0.5771070669364057,0.41257505920836746,0.6447013436672022,clustered_ranges,0.3,0.0,0.0,0.0,0.7,0.2989938640883319,0.0018500649843826193,0.0,0.014507338936204452,0.6846487319910811,clustered_ranges,1.00038824785688,0.053435161653293095,0.410732568498389,0.9755756153067883,0.3047609105854897,0.29297828819061433,0.5576676725856645,0.41439156073692623,0.687843434913189,guarded_fallback,guarded_fallback,False
125,0.26303521399007423,0.7116920176767673,0.5024758170553412,0.5134144971606341,0.4393004385867445,0.5696389959877546,0.4956912402462075,low_entropy_repeating,0.4,0.0,0.2,0.4,0.0,0.3736460508207891,0.006814510558140021,0.15313256738279632,0.4664068712382746,0.0,zipfian_smallints,1.5074762565190822,0.0352772664921988,0.28058346879009066,0.739298626794993,0.5063904166132633,0.5144696927049378,0.4549042189352148,0.5668532203974257,0.47974615524436925,hybrid,hybrid,False
126,0.5337223774770611,0.5537007101774801,0.4036669035528154,0.11572291667921768,0.5936236844661611,0.37071651404401224,0.5839575038960086,sequential_ids,0.0,0.35,0.0,0.3,0.35,0.0,0.3240528647453978,0.030981592325253157,0.3608711775791534,0.2840943653501957,zipfian_smallints,1.728536595630324,0.05980336113844811,0.5438378835029665,0.5671094201065144,0.4214880826917692,0.12914585580620563,0.5713791159069069,0.38341048334226874,0.6465167433327544,hybrid,hybrid,False
127,0.7324001784347406,0.4691740819300997,0.0,0.0,0.755964528074523,0.12220634172943882,0.9562334902635852,uniform_32bit,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.4980211483932456,0.011654961181006828,0.49032389042574753,uniform_32bit,1.079876771370071,0.05305030003987653,0.7697971811399881,0.48984138156203805,0.0031468395188718437,0.008982475317609866,0.7543226723298023,0.13299507584411707,0.9271675952536136,simd,simd,False
128,0.24309956735796578,0.7624420510131115,1.0,0.7136089482518471,0.06574229263300006,0.8725638295931567,0.062313937752045814,low_entropy_repeating,0.8,0.2,0.0,0.0,0.0,0.790142948962127,0.20985705103787297,0.0,0.0,0.0,low_entropy_repeating,0.7412094093673971,0.03750102954266028,0.26788564083029837,0.7743400899828844,1.0,0.7427343720243993,0.057774269186817134,0.8660571795848508,0.06826712173871079,coherent_local,coherent_local,False
129,0.9797069026787316,0.0,0.651507454263102,0.0,0.3760745888757443,0.36374798952487064,0.4750938699920308,sequential_ids,0.0,0.6,0.4,0.0,0.0,0.0,0.6407585498656241,0.3592414501343759,0.0,0.0,sequential_ids,0.9420517339385943,0.04142110786257239,0.9359241450134376,0.0,0.6407585498656241,0.0,0.3868055540698755,0.38115651843684334,0.4763221135846568,hybrid,hybrid,False
130,0.7352061038046624,0.24992583250038727,0.09488955221625313,0.08944580749364354,0.74468512862616,0.21093769395052836,0.8679075439140822,uniform_32bit,0.0,0.0,0.7,0.3,0.0,0.0,0.001098998699961244,0.6770532850468015,0.32184771625323727,0.0,uniform_32bit,0.9181506309172732,0.04411254279787766,0.7359749728023494,0.25747817300258985,0.08799788208833531,0.11264670068863304,0.7194285206760201,0.18994475291508245,0.8278119962185064,simd,simd,False
131,0.3597353351781431,0.9150857178021424,0.10148003930064858,0.18905233628428844,0.7298248685919144,0.3149806465281848,0.8227137695200816,zipfian_smallints,0.0,0.0,0.0,0.55,0.45,0.024094216936494196,0.0,0.0,0.44001169654528216,0.5358940865182236,clustered_ranges,1.1329483512116525,0.05206097630367208,0.37635327465682317,0.9007978946218491,0.14289737500372038,0.18201159857633553,0.7406466342007296,0.3041553542119682,0.8424665106391921,guarded_fallback,guarded_fallback,False
132,0.41084605395125673,1.0,0.29575700508949054,0.2993448079297553,0.5531932667518941,0.4128928321989208,0.6921504170109017,clustered_ranges,0.3,0.0,0.0,0.0,0.7,0.30387568638995194,0.0,0.0,0.0,0.6961243136100481,clustered_ranges,0.8859770380231713,0.019645103460072897,0.4132559411245217,0.9800000000000001,0.30387568638995194,0.2926043883426553,0.5560157214797371,0.41398427852026304,0.6882793410656461,guarded_fallback,guarded_fallback,False
133,0.323208101649329,0.7411326883886795,0.5491848499400832,0.5237405020477292,0.45473867215089,0.5352283872703609,0.46980308143960947,low_entropy_repeating,0.4,0.0,0.2,0.4,0.0,0.3891202354996903,0.02711771535947123,0.16373305261086862,0.3856450462230653,0.034383950306904505,low_entropy_repeating,1.795753417477561,0.04947916729300565,0.315378300973311,0.7235501390689152,0.5203621133393892,0.5010926270508508,0.43592149968477495,0.5658376418502147,0.4700076244287994,hybrid,coherent_local,True
134,0.5850072366220898,0.6046492159604288,0.43629024331987626,0.1306598489891988,0.5747691677248454,0.411507656456483,0.6537339789239277,sequential_ids,0.0,0.35,0.0,0.3,0.35,0.03654767629535448,0.32082985318195856,0.03440719796149141,0.2643983886599359,0.34381688390125953,clustered_ranges,1.9049533667288299,0.016288675646644997,0.5634998295592708,0.5842759799206305,0.42876509441549576,0.13033242058762337,0.5516522848117216,0.3868636499069831,0.6385241370858974,hybrid,guarded_fallback,True
135,0.7661075421107242,0.49839603142332556,0.0,0.014572143409626238,0.6637896793696304,0.08691341481486456,0.9412942150235245,uniform_32bit,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.4899591825602147,0.0,0.5100408174397852,clustered_ranges,0.9997090811447799,0.09217026215915555,0.7704816321520966,0.4998400010909895,0.0,0.005100408174397853,0.7557028572207849,0.1310040817439785,0.9310040817439785,guarded_fallback,guarded_fallback,False
136,0.2719382334316699,0.7549392804965017,0.9821974489530265,0.7862635247153533,0.043899246710683106,0.9260730078100746,0.06595200367059136,low_entropy_repeating,0.8,0.2,0.0,0.0,0.0,0.7996213396811243,0.19871018325145162,0.0016684770674241143,0.0,0.0,low_entropy_repeating,0.7366077518932429,0.07297399412658338,0.260469775961843,0.7836289128875018,0.9983315229325759,0.7516440593002568,0.05693576693245818,0.8690643516507603,0.06713823242581861,coherent_local,coherent_local,False
137,0.9502009044220318,0.040421859962465195,0.6032756779048355,0.0,0.4052568137076427,0.36110973159524773,0.4678814586949609,sequential_ids,0.0,0.6,0.4,0.0,0.0,0.0,0.6131888572147342,0.36046512919247886,0.0,0.026346013592786963,sequential_ids,1.1015116451781741,0.04202820951324965,0.9268254081617725,0.025819093320931224,0.6131888572147342,0.00026346013592786963,0.40298601519983335,0.3708333642502038,0.49632562131399616,hybrid,hybrid,False
138,0.7476041982164794,0.22144519765006407,0.10410894392968585,0.10586529685463139,0.7129301062713107,0.17934545173443558,0.8375780504601541,uniform_32bit,0.0,0.0,0.7,0.3,0.0,0.0,0.014620156280273059,0.6937713555846298,0.29160848813509715,0.0,uniform_32bit,0.9735144213167932,0.025209746303586484,0.759419024101193,0.23328679050807774,0.0933544480767493,0.102062970847284,0.7123975187342579,0.18601835941766137,0.8241319434418124,simd,simd,False
139,0.3619203549922445,0.8560071942832654,0.12246030918446822,0.22461698038506325,0.7411915781948818,0.2765789476850781,0.8480953177345776,zipfian_smallints,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.025742243400775817,0.5260064432582571,0.44825131334096713,zipfian_smallints,1.1423444308856792,0.05062883908810831,0.366961625524794,0.8600914416807535,0.14202173967972942,0.18858476827379964,0.7513775919338677,0.3036673220419041,0.8406641004127755,hybrid,hybrid,False
140,0.4265842451508172,0.9417321185685823,0.30573704288659015,0.3073895773107093,0.5683596612926565,0.42679953709403484,0.6568932725477312,clustered_ranges,0.3,0.0,0.0,0.0,0.7,0.3041220139318915,0.0,0.04067541235944401,0.03742143193798164,0.6177811417706828,clustered_ranges,1.316801702389262,0.029260427130635515,0.4176030994753454,0.933402238138908,0.31422580055514654,0.30515000569197837,0.5503592701716237,0.41908755315672763,0.6742457530855644,guarded_fallback,guarded_fallback,False
141,0.3202760038749049,0.7044345060132389,0.4959302460318839,0.5377638902354932,0.4769818627668557,0.6088592513650091,0.5048701967876476,low_entropy_repeating,0.4,0.0,0.2,0.4,0.0,0.3856773466555128,0.0,0.20818656836609645,0.40613608497839077,0.0,zipfian_smallints,1.5294341808381613,0.05070482598558079,0.31985879832775804,0.7028726677051151,0.4953340895996783,0.5046843355986187,0.45002585734114103,0.553625560482949,0.4833357082797165,hybrid,hybrid,False
142,0.5587566454592454,0.5918180040756585,0.45017057179460607,0.11152944873248655,0.5657691046977886,0.40209382829690454,0.6450179338493517,sequential_ids,0.0,0.35,0.0,0.3,0.35,0.0061997666744417375,0.35099551129711853,0.0,0.3136834376263322,0.32912128440210764,sequential_ids,1.627992386217147,0.012277548988517507,0.5539956620287498,0.5795613801560842,0.44188980613066997,0.11890819668721257,0.5561809873615368,0.3899261845495737,0.6362638069627932,hybrid,hybrid,False
143,0.7567678265906584,0.4796381733541035,0.01584775944334356,0.0050748322799988935,0.7635052494217085,0.14675198105505474,0.9206289634275597,uniform_32bit,0.0,0.0,0.5,0.0,0.5,0.0,0.003547176829984257,0.4975262669750634,0.03924327293232649,0.45968328326262586,uniform_32bit,1.2287158892780132,0.01938952551976961,0.7606083210443123,0.48188423594323454,0.01414286052171241,0.01833197835894053,0.750333297876792,0.1409782142333462,0.9174546832542003,simd,simd,False
144,0.2789062040907452,0.7934710650864599,0.9691296728272131,0.7880576197796562,0.0434813814060771,0.8286226164203704,0.03987390726034244,low_entropy_repeating,0.8,0.2,0.0,0.0,0.0,0.8181022711070757,0.17200754564387724,0.009890183249047058,0.0,0.0,low_entropy_repeating,0.7396329269326647,0.06453468371701514,0.24650720143924415,0.8017402256849342,0.9901098167509529,0.7690161348406511,0.05788448649023085,0.872592522315778,0.06806729309227223,coherent_local,coherent_local,False
145,0.914473870983042,0.0013043329664383368,0.593153737361344,0.0,0.42349254913706197,0.37049688402981756,0.5099011967661071,sequential_ids,0.0,0.6,0.4,0.0,0.0,0.0,0.5875375750099935,0.39522516005203795,0.01723726493796848,0.0,sequential_ids,1.0810745336738556,0.022553555156680186,0.9271116852498664,0.013789811950374785,0.592191636543245,0.006033042728288967,0.41448046099480335,0.36200333033360627,0.5070933653536291,hybrid,hybrid,False
146,0.7642457114332173,0.2554033667000559,0.028301166455563923,0.09588904369338846,0.6654947483877631,0.1829014981699449,0.8318841756943913,uniform_32bit,0.0,0.0,0.7,0.3,0.0,0.0225477194058198,0.0,0.6968439335002575,0.1635680635602877,0.117040283533635,uniform_32bit,1.2759523935872892,0.05354938891711468,0.7929131128251905,0.2676506937288959,0.06671109656709748,0.07961408132290765,0.7124094162632806,0.16693368584692456,0.8461420994947124,simd,simd,False
147,0.37263830686974203,0.910690859818028,0.1535693762063092,0.1844909730650775,0.7636290278136435,0.29880205906689217,0.8369651837139163,zipfian_smallints,0.0,0.0,0.0,0.55,0.45,0.016959462031635456,0.0008988889400369412,0.0,0.46982151325967264,0.512320135768655,clustered_ranges,1.1151953679297548,0.023084585921420077,0.36884889330869813,0.8945512164520227,0.144710159551784,0.1855026253083093,0.7435233638328418,0.30614853785449436,0.8409091340758881,guarded_fallback,guarded_fallback,False
148,0.43965340792401925,0.9660557163502644,0.32014196598106254,0.30593503421730756,0.5351302045717294,0.435347353205435,0.7094641586342876,clustered_ranges,0.3,0.0,0.0,0.0,0.7,0.31195622126384553,0.004048092427717382,0.03548098547485351,0.0,0.6485147008335835,clustered_ranges,1.1325351292007586,0.03092632478680523,0.42700297624465466,0.9412615036554804,0.3160043136915629,0.29972399499635066,0.5449216661112459,0.4181559860239311,0.6740188215669892,guarded_fallback,guarded_fallback,False
149,0.31454814718431645,0.6929419135493088,0.4865198495356108,0.5025584355774244,0.453564861582299,0.5401093708149651,0.4829378062154967,low_entropy_repeating,0.4,0.0,0.2,0.4,0.0,0.37836005980935683,0.0,0.20663498394338065,0.4150049562472625,0.0,zipfian_smallints,1.5271448353533044,0.009278612236920466,0.3191718820488236,0.7027968236109797,0.4904113979961177,0.5009101909073372,0.4551479581334502,0.5502749371582096,0.48820955556439116,hybrid,hybrid,False
150,0.5304561117780402,0.5778982853890288,0.4337411938643502,0.16962825362647294,0.5280671086119908,0.41830036416225336,0.650246060349682,sequential_ids,0.0,0.35,0.0,0.3,0.35,0.06439625350528479,0.28489254618263704,0.06568043730628546,0.31215605591887924,0.2728747070869136,zipfian_smallints,2.06451119613486,0.03593571238837651,0.534792533184388,0.5802503861154578,0.4335709347860192,0.17251584493744457,0.5458797280274135,0.40334476697654753,0.6224794196520645,hybrid,hybrid,False
151,0.7852792979503991,0.4929586978347051,0.011118170454880826,0.0011578723909495565,0.7913512545364365,0.11858822139438194,0.9583058643044812,uniform_32bit,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5049071475456488,0.006829700259281321,0.48826315219507,uniform_32bit,1.0519211416096215,0.028391107632280494,0.774681227299608,0.48396164935859365,0.0018440190700059569,0.007273026612699162,0.754178420653655,0.13114841330766266,0.927733563178022,simd,simd,False
152,0.24389082199467443,0.7824937038399679,0.9732009361927445,0.763375593008688,0.09212814892316334,0.8680660955044787,0.06107785753240226,low_entropy_repeating,0.8,0.2,0.0,0.0,0.0,0.8020832198207838,0.17346392696237362,0.008917977889328911,0.015534875327513641,0.0,low_entropy_repeating,0.8476598434396796,0.03384422398377926,0.248040111696496,0.798469455686379,0.9797415631215861,0.7593954329961664,0.06834050410501703,0.8646223045277521,0.07844057691542834,coherent_local,coherent_local,False
153,0.9121345759233019,0.0,0.5601801435069618,0.0,0.41366965115272836,0.3949753299435349,0.5722302715307376,sequential_ids,0.0,0.6,0.4,0.0,0.0,0.0,0.5540465493967407,0.41736397687585514,0.02858947372740423,0.0,sequential_ids,1.144759511770289,0.0698102040224616,0.9211519766038545,0.022871578981923386,0.5617657073031398,0.01000631580459148,0.43189579431369485,0.35012229928378563,0.5263763580836688,hybrid,hybrid,False
154,0.7393353728732275,0.275882503916136,0.0870938120100412,0.1012188088313406,0.7308148612931538,0.18354791209199897,0.8347598931403054,uniform_32bit,0.0,0.0,0.7,0.3,0.0,0.0,0.0032151306850927005,0.6609762010866596,0.29723594656426233,0.03857272166398541,uniform_32bit,1.1228509479986724,0.009917821041116518,0.7385872860000022,0.27559002448211556,0.08346883625744354,0.10441830851413166,0.7210282225602307,0.1864286054202413,0.8342739883845082,simd,simd,False
155,0.3362916709293333,0.8460472585050287,0.10990936993694797,0.21333112208203067,0.7445824977478572,0.29709777750859584,0.8372126406680788,zipfian_smallints,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.015185793107367342,0.5415646048493515,0.44324960204328107,zipfian_smallints,1.0912031367732604,0.04654581949777049,0.35645470310405525,0.8676362938818967,0.14622244330932493,0.19398010771770582,0.7510274721430297,0.30845692585310763,0.8376746234284318,hybrid,hybrid,False
156,0.43487330632289073,0.9845090985756599,0.28359862658397583,0.3196573238912237,0.5984796375745407,0.4233639163830713,0.7163415877836022,clustered_ranges,0.3,0.0,0.0,0.0,0.7,0.27395750680363523,0.0,0.025652604767878753,0.0715259664848163,0.6288639219436697,clustered_ranges,1.340321095705404,0.030921698987441296,0.4117981864845276,0.9419857733602119,0.29326951775453564,0.28884278388453943,0.5722502197735122,0.4055482517183671,0.69583878170567,guarded_fallback,guarded_fallback,False
157,0.34304899992034527,0.7402524829101129,0.5233524794278156,0.5309586761768721,0.4529915143336625,0.5365665581363239,0.48951807892148963,low_entropy_repeating,0.4,0.0,0.2,0.4,0.0,0.4081746194251009,0.0,0.20453519596576278,0.33777981549803265,0.049510369111103576,low_entropy_repeating,1.7395578017982605,0.038261640083923056,0.33338372770902575,0.7187551411639066,0.49937516960956974,0.5024021813750174,0.4377434922402066,0.5549080930802792,0.4798760937258383,hybrid,coherent_local,True
158,0.5276046507218362,0.5631350136218736,0.4635891266952022,0.12950550406735495,0.5996849572421465,0.3747081404078177,0.6176937789680808,sequential_ids,0.0,0.35,0.0,0.3,0.35,0.0,0.336934487693157,0.018873186827790045,0.392134978595246,0.252057346883807,zipfian_smallints,1.6676448875335859,0.05015133170995847,0.5313300626848695,0.5607241828223277,0.4428109319138734,0.13976781597717416,0.5624380806814249,0.39689083662654806,0.6301954108664525,hybrid,hybrid,False
159,0.7689890700732415,0.49255078243101436,0.0019747179085002424,0.03334201196891754,0.7459682393749139,0.13880086179507312,0.9052843212641348,uniform_32bit,0.0,0.0,0.5,0.0,0.5,0.014056147168695843,0.0,0.49825486558241683,0.004543142728077569,0.4831458445208098,uniform_32bit,1.1296527011611879,0.0219524515615789,0.7662084604767858,0.49089246603817754,0.015282795705276787,0.01963433673860934,0.7439809060983696,0.14208810101639274,0.9154993950505101,simd,simd,False
