window,macro_route,macro_route_id,macro_cgcs_score,rolling_stability,rolling_volatility,rolling_switch_rate,rolling_residual,rolling_pressure,decompression_event,future_decompression,decompression_probability,forecast_decompression,reactive_gate,predictive_gate,predictive_action,forecast_hit,avoidable_fallback,reactive_stability,predictive_stability,stability_gain,reactive_switch,predictive_switch,reactive_switch_rate,predictive_switch_rate
209,macro_4,4,0.4262592350353199,0.5109780193532697,0.12304141783234873,0.6,0.6120633984790791,0.24820913432613212,0,0,0.03981846282372598,0,watch,watch,monitor,0,0,0.5109780193532697,0.5109780193532697,0.0,0,0,0.13333333333333333,0.13333333333333333
210,macro_3,3,0.5150798054206225,0.5026167747512275,0.123477506107482,0.6,0.6208607313562545,0.25745192628448516,0,0,0.02060258980785297,0,watch,watch,monitor,0,0,0.5026167747512275,0.5026167747512275,0.0,0,0,0.13333333333333333,0.13333333333333333
211,macro_1,1,0.4786663176254873,0.48080838128161485,0.11435801153777328,0.6,0.6335496302561584,0.2573749082312314,0,0,0.043555115060378215,0,watch,watch,monitor,0,0,0.48080838128161485,0.48080838128161485,0.0,0,0,0.13333333333333333,0.13333333333333333
212,macro_0,0,0.2534880775237217,0.4632473124291763,0.12198537331132847,0.6,0.6587380608821523,0.2926123494750915,0,0,0.05095107465633781,0,watch,watch,monitor,0,0,0.4632473124291763,0.4632473124291763,0.0,0,0,0.13333333333333333,0.13333333333333333
213,macro_0,0,0.4625854832773597,0.4504977730418975,0.11267899466534319,0.6,0.6621812216234456,0.2831947661671175,0,0,0.012164638869902027,0,watch,watch,monitor,0,0,0.4504977730418975,0.4504977730418975,0.0,0,0,0.13333333333333333,0.13333333333333333
214,macro_0,0,0.41936618238316337,0.43518449530741316,0.10294437540096664,0.5333333333333333,0.6677598800935536,0.17049103621511832,0,0,0.008194941900205057,0,watch,watch,monitor,0,0,0.43518449530741316,0.43518449530741316,0.0,0,0,0.06666666666666667,0.06666666666666667
215,macro_1,1,0.36143214824255465,0.4175711679087724,0.0931336313953949,0.6,0.6755624634866225,0.2694578237650228,0,0,0.03410446570972887,0,watch,watch,monitor,0,0,0.4175711679087724,0.4175711679087724,0.0,0,0,0.0,0.0
216,macro_2,2,0.35625723722098723,0.40111218343626076,0.0928410504862642,0.6666666666666666,0.6917288670500035,0.38973331351184015,0,0,0.08382604282542358,0,watch,watch,monitor,0,0,0.40111218343626076,0.40111218343626076,0.0,0,0,0.0,0.0
217,macro_2,2,0.4379309886426289,0.3927682851648256,0.07762663991229106,0.6666666666666666,0.6848583547474655,0.362056892077561,0,0,0.011866666666666668,0,watch,watch,monitor,0,0,0.3927682851648256,0.3927682851648256,0.0,0,0,0.0,0.0
218,macro_0,0,0.4090298670204463,0.39124313195553456,0.07405549832539614,0.6666666666666666,0.6828123663698616,0.3551349230379594,0,0,0.0098,0,watch,watch,monitor,0,0,0.39124313195553456,0.39124313195553456,0.0,0,0,0.0,0.0
219,macro_0,0,0.30022583429309213,0.39658237952715436,0.0816918677311339,0.6666666666666666,0.6851094882039795,0.3678950818397135,0,0,0.039066666666666666,0,watch,watch,monitor,0,0,0.39658237952715436,0.39658237952715436,0.0,0,0,0.0,0.0
220,macro_0,0,0.29007273959437274,0.3925328263566463,0.07715255685319512,0.6666666666666666,0.6846197304965488,0.3611703834598443,0,0,0.040266666666666666,0,watch,watch,monitor,0,0,0.3925328263566463,0.3925328263566463,0.0,0,0,0.0,0.0
221,macro_2,2,0.3829557357393756,0.38892420141531764,0.06858728476593505,0.6666666666666666,0.6796630833506174,0.34451971514188834,0,0,0.05933174603174603,0,watch,watch,monitor,0,0,0.38892420141531764,0.38892420141531764,0.0,0,0,0.0,0.0
222,macro_2,2,0.5200663331491536,0.3893397453926953,0.07117863805436281,0.6,0.6818388926616676,0.24542643233641548,0,0,0.009176190476190477,0,watch,watch,monitor,0,0,0.3893397453926953,0.3893397453926953,0.0,0,0,0.0,0.0
223,macro_3,3,0.4545154681194471,0.3873271746005253,0.0703555276854538,0.6,0.6830283530849285,0.24546288720562426,0,0,0.010666666666666668,0,watch,watch,monitor,0,0,0.3873271746005253,0.3873271746005253,0.0,0,0,0.0,0.0
224,macro_0,0,0.41753846647494663,0.40099804034646075,0.07028229299154488,0.6,0.6692842526450841,0.23185920269065438,0,0,0.0013333333333333333,0,watch,watch,monitor,0,0,0.40099804034646075,0.40099804034646075,0.0,0,0,0.0,0.0
225,macro_0,0,0.28499210461933244,0.3861985921249584,0.07784718218821927,0.5333333333333333,0.6916485900632608,0.15944101500592162,0,0,0.019866666666666668,0,watch,watch,monitor,0,0,0.3861985921249584,0.3861985921249584,0.0,0,0,0.0,0.0
226,macro_0,0,0.3064713303074903,0.37679068778531905,0.08142487343437198,0.4666666666666667,0.7046341856490529,0.07232450175086727,0,0,0.0820095238095238,0,watch,watch,monitor,0,0,0.37679068778531905,0.37679068778531905,0.0,0,0,0.0,0.0
227,macro_1,1,0.42666961763391076,0.382227143567932,0.08061432057355132,0.4666666666666667,0.6983871770056193,0.06507223535250259,0,0,0.018466666666666666,0,watch,watch,monitor,0,0,0.382227143567932,0.382227143567932,0.0,0,0,0.0,0.0
228,macro_4,4,0.44074133725614006,0.389267485237528,0.08251704380205131,0.5333333333333333,0.6932495585645233,0.16743699179503652,0,0,0.014254545454545456,0,watch,watch,monitor,0,0,0.389267485237528,0.389267485237528,0.0,0,0,0.0,0.0
229,macro_2,2,0.3158239207815422,0.37909189624910417,0.0809226220001338,0.6,0.7018307257510297,0.27846973166751976,0,0,0.05938095238095239,0,watch,watch,monitor,0,0,0.37909189624910417,0.37909189624910417,0.0,0,0,0.0,0.0
230,macro_2,2,0.47164932446703955,0.38431018436965364,0.07782091926086528,0.5333333333333333,0.6935107348912116,0.16123436479025555,0,0,0.010933333333333333,0,watch,watch,monitor,0,0,0.38431018436965364,0.38431018436965364,0.0,0,0,0.0,0.0
231,macro_2,2,0.4232914980112057,0.3945656563461631,0.0777612593324901,0.4666666666666667,0.6831956029863271,0.04622299897400564,0,0,0.0002666666666666667,0,watch,watch,monitor,0,0,0.3945656563461631,0.3945656563461631,0.0,0,0,0.0,0.0
232,macro_2,2,0.4498808178906907,0.4078829962041896,0.06901514739762912,0.4666666666666667,0.6611321511934395,0.012516937837212814,0,0,0.007066666666666666,0,watch,watch,monitor,0,0,0.4078829962041896,0.4078829962041896,0.0,0,0,0.0,0.0
233,macro_4,4,0.5832503781941486,0.424574216408754,0.0894652379956518,0.4666666666666667,0.6648910215868977,0.04433765750280299,0,0,0.037784848484848484,0,watch,watch,monitor,0,0,0.424574216408754,0.424574216408754,0.0,0,0,0.0,0.0
234,macro_1,1,0.4871715889656076,0.42183298772679184,0.09259660109410797,0.5333333333333333,0.670763613367316,0.1592093618095566,0,0,0.025794941900205058,0,watch,watch,monitor,0,0,0.42183298772679184,0.42183298772679184,0.0,0,0,0.0,0.0
235,macro_3,3,0.44296420315824464,0.4208703823133583,0.07978419398440918,0.6,0.6589138116710508,0.23473997615795078,0,0,0.0002666666666666667,0,watch,watch,monitor,0,0,0.4208703823133583,0.4208703823133583,0.0,0,0,0.0,0.0
236,macro_3,3,0.4063755489585281,0.4199401391869901,0.06719209044784989,0.5333333333333333,0.6472519512608598,0.1011679309034205,0,0,0.011809523809523808,0,watch,watch,monitor,0,0,0.4199401391869901,0.4199401391869901,0.0,0,0,0.0,0.0
237,macro_2,2,0.5215388661030804,0.4396523693106357,0.07094330077218741,0.6,0.6312909314615516,0.19544166331620838,0,0,0.006242857142857142,0,watch,watch,monitor,0,0,0.4396523693106357,0.4396523693106357,0.0,0,0,0.0,0.0
238,macro_0,0,0.5168169922500875,0.45718117447251877,0.07336901310160325,0.6,0.6161878386290845,0.18393997329416767,0,0,0.009176190476190475,0,watch,watch,monitor,0,0,0.45718117447251877,0.45718117447251877,0.0,0,0,0.0,0.0
239,macro_3,3,0.6655743395682583,0.4770899013003811,0.07914554619902284,0.6,0.6020556448986417,0.17800098860991295,0,0,0.028903174603174604,0,watch,watch,monitor,0,0,0.4770899013003811,0.4770899013003811,0.0,0,0,0.0,0.0
