window_id,macro_route,compressed_route_stability,macro_switch_rate,child_switch_rate,policy_switch_rate,macro_compression_residual,compression_quality,macro_memory_stability,macro_effective_weight,macro_member_count,coherence_component,pressure_component,reconstruction_component,memory_component,macro_cgcs_score,constraint_gate,gated_macro_route,decompression_recommended,raw_macro_changed,gated_macro_changed,raw_macro_switch_rate,gated_macro_switch_rate,gated_stability_score
190,macro_2,0.5317956608785853,0.502164003326235,0.7792265708430526,0.7384775944334355,0.07752187963554281,0.8529943538657264,0.55,0.625,1,0.5954294326645144,0.3694919570177605,0.7751273895267674,0.5,0.569555138068712,watch,macro_2,False,True,True,0.9333333333333333,0.7333333333333333,0.56
191,macro_4,0.250122476805394,0.9009553480166392,0.7051978520005264,0.5807483227999889,0.2035898249963542,0.8977609530278535,0.75,0.8,1,0.46407917009747063,0.22803578229155155,0.409434141329458,1.0,0.47179519043936713,fallback,fallback_route,True,True,True,0.9333333333333333,0.7333333333333333,0.16000000000000006
192,macro_1,0.3651255346590092,0.4393660720269541,0.17409721757145413,0.6650524942170845,0.1254389300840871,0.7390513681107234,0.44999999999999996,0.5375,1,0.39958873742718215,0.5705295360393883,0.6361313761277138,0.24999999999999992,0.47902128614128925,fallback,fallback_route,True,True,False,0.9333333333333333,0.7333333333333333,0.16000000000000006
193,macro_1,0.4974690967841735,0.9137613940676779,0.6409052693526393,0.7475198105505474,0.08702804972344258,0.9078058578908199,0.44999999999999996,0.5375,1,0.6209360150781282,0.1960130329903644,0.7475522417966228,0.24999999999999992,0.49071892397409167,fallback,fallback_route,True,False,False,0.8666666666666667,0.6666666666666666,0.2000000000000001
194,macro_2,0.45944402370412385,0.5828714542013631,0.4809520102877187,0.48628963427559757,0.0,0.6826996983114461,0.55,0.625,1,0.4087818606798538,0.4667538617584894,1.0,0.5,0.5847621166775712,watch,macro_2,False,True,True,0.8666666666666667,0.6666666666666666,0.6000000000000001
195,macro_4,0.3974091865553601,0.6145572058306739,0.3000397605899949,0.7690620409074514,0.10627483918269214,0.8528367972831538,0.75,0.8,1,0.5146650256053505,0.42544594671030145,0.6917218644982662,1.0,0.6094247117640146,watch,macro_4,False,True,True,0.8666666666666667,0.6666666666666666,0.6000000000000001
196,macro_4,0.43137211174812706,0.9411795054174761,1.0,0.6747106508645986,0.0,0.8378740963286326,0.75,0.8,1,0.5224574987569275,0.11073258457511231,1.0,1.0,0.6105432707087027,watch,macro_4,False,False,False,0.8,0.6,0.64
197,macro_0,0.40464407192276064,0.45955738063895724,1.0,0.2712967282721303,0.19738393886742178,0.7583706911807891,0.35,0.45,1,0.43954954150606707,0.4523971276124888,0.42743594702190946,0.0,0.373800608185723,fallback,fallback_route,True,True,True,0.8666666666666667,0.6666666666666666,0.2000000000000001
198,macro_1,0.4774612521784444,0.3147194760187605,0.959805150073903,0.940576197796561,0.24134341257113984,0.8177314724674353,0.44999999999999996,0.5375,1,0.5331688145149154,0.36754492502300373,0.29991992634157216,0.24999999999999992,0.3909752979213643,fallback,fallback_route,True,True,False,0.8666666666666667,0.6,0.24000000000000002
199,macro_4,0.7148685551387683,0.4378589479929115,0.6838033542139687,0.4548138140607709,0.05624712085626478,0.7577459847334447,0.75,0.8,1,0.6251587844051851,0.49641623393485934,0.836840425464187,1.0,0.7021197393915765,accepted,macro_4,False,True,True,0.8666666666666667,0.6666666666666666,0.6000000000000001
200,macro_0,0.0,0.6630834876607847,0.9576562802381642,0.166226164203704,0.14415765940154168,0.7128298673138255,0.35,0.45,1,0.15845824209788495,0.3874876450591406,0.581832776220857,0.0,0.29779049005425917,fallback,fallback_route,True,True,True,0.8666666666666667,0.6666666666666666,0.2000000000000001
201,macro_4,0.4073669523882568,0.15856023195487146,0.6230132951504563,0.3187390726034244,0.06196867823936196,0.7846385258386355,0.75,0.8,1,0.46327741620717255,0.6852817920840941,0.8202435427420663,1.0,0.6885284293790506,watch,macro_4,False,True,True,0.8666666666666667,0.6666666666666666,0.6000000000000001
202,macro_1,0.4817722358470405,0.7093677256627804,0.6706993192244448,0.32473870983041947,0.06972122158905683,0.7096011364628338,0.44999999999999996,0.5375,1,0.4448058648151388,0.3964566299048937,0.7977552508037284,0.24999999999999992,0.4917350228624541,fallback,fallback_route,True,True,True,0.8666666666666667,0.6666666666666666,0.2000000000000001
203,macro_4,0.5032789181436779,0.4153071705955642,0.34663215738450426,0.5930433296643833,0.1819595763092297,0.8522797464093248,0.75,0.8,1,0.5777183233279319,0.557427542939996,0.47217836928582946,1.0,0.6096028912212326,watch,macro_4,False,True,True,0.8666666666666667,0.6666666666666666,0.6000000000000001
204,macro_1,0.3830553753621678,0.8369531651833909,0.7192478261247099,0.5115373736134406,0.116916939052527,0.7049914505847636,0.44999999999999996,0.5375,1,0.3816984942291719,0.27382711747376687,0.6608516535346327,0.24999999999999992,0.40476416573231,fallback,fallback_route,True,True,True,0.8666666666666667,0.7333333333333333,0.16000000000000006
205,macro_2,0.13379007915385516,0.0,0.6350964821061043,0.49579200808985174,0.25917184335448096,0.8911977022991051,0.55,0.625,1,0.38875931368403416,0.717277877451011,0.24820387160012947,0.5,0.4524361970521971,fallback,fallback_route,True,True,False,0.8666666666666667,0.6666666666666666,0.2000000000000001
206,macro_3,0.5090391870685398,0.35335855622395784,0.2943369707913839,0.7349254913706197,0.08142140170376631,0.7018520932071179,0.65,0.7125,1,0.45464823541145316,0.5660051063475202,0.7638157996736578,0.75,0.6040821088993031,watch,macro_3,False,True,True,0.8666666666666667,0.6666666666666666,0.6000000000000001
207,macro_0,0.7609230385495533,0.12838296219147455,0.6072007220458507,0.6649688402981759,0.19994690659795913,0.7633705084418994,0.35,0.45,1,0.6575223193037805,0.6177661283182561,0.4200013847172521,0.0,0.4895746900152002,fallback,fallback_route,True,True,True,0.8666666666666667,0.7333333333333333,0.16000000000000006
208,macro_2,0.17390494711509524,0.34344263340901193,0.6000676090357979,0.6590119676610715,0.12779307303662255,0.7575396591784821,0.55,0.625,1,0.3004070770405092,0.5135087891212766,0.6293025650404102,0.5,0.4658453155045999,fallback,fallback_route,True,True,False,0.9333333333333333,0.7333333333333333,0.16000000000000006
209,macro_2,0.6054890424656739,0.6119164752772358,1.0,0.6824571143321732,0.18366224077953863,0.9525146728874838,0.55,0.625,1,0.7233530275068603,0.2734274837783388,0.4672393429619265,0.5,0.5133402663124673,watch,macro_2,False,False,True,0.8666666666666667,0.7333333333333333,0.56
210,macro_3,0.3908654598378791,0.5051933436375613,0.8435533321283524,0.7340336670005595,0.08422738741360425,0.8530289945616591,0.65,0.7125,1,0.5109004486864135,0.3530065783989914,0.7556762997739088,0.75,0.5684858765834697,watch,macro_3,False,True,True,0.8666666666666667,0.7333333333333333,0.56
211,macro_4,0.4389616177508075,0.4866556077629963,0.6228613597728665,0.053011664555639215,0.11603529299587338,0.7988266197455606,0.75,0.8,1,0.49416796741869634,0.5877039400363754,0.6634090999124194,1.0,0.6357370485837424,watch,macro_4,False,True,True,0.9333333333333333,0.8,0.52
212,macro_3,0.2604782680732892,0.5102037821549849,0.6821968274502708,0.4888904369338847,0.11076008965608522,0.8698719441069723,0.65,0.7125,1,0.4468349120574953,0.4521262928264687,0.6787112152812964,0.75,0.5516015962470646,watch,macro_3,False,True,True,0.9333333333333333,0.8,0.52
213,macro_2,0.3897978889759422,0.6008470601549859,0.6310530945260495,0.03494748387763147,0.05311543081233702,0.6092807652670311,0.55,0.625,1,0.30524075867422784,0.5330763253215868,0.8459247164886294,0.5,0.5265845259885338,watch,macro_2,False,True,True,0.9333333333333333,0.8666666666666667,0.48
214,macro_2,0.6840080270458125,0.2978659895142231,0.569271503801113,0.5890149816994488,0.1729665227665402,0.8156866410359092,0.55,0.625,1,0.6553769506462095,0.5614953838677481,0.4982650874585265,0.5,0.5693220505577419,watch,macro_2,False,False,False,0.8666666666666667,0.8,0.52
215,macro_2,0.5548779435577873,0.7267124102247627,0.3493932006529283,0.5788417569439136,0.17201992044626913,1.0,0.55,0.625,1,0.7329267661346723,0.4045850554884082,0.5010109565710935,0.5,0.5579233711620106,watch,macro_2,False,False,False,0.8,0.7333333333333333,0.56
216,macro_4,0.7618160889737899,0.715666492596371,0.5822370305982677,0.84138306869742,0.16748437559244533,0.8332346506402672,0.75,0.8,1,0.7168215995141666,0.2862617288778926,0.5141674978726305,1.0,0.600994866517589,watch,macro_4,False,True,True,0.8,0.7333333333333333,0.56
217,macro_1,0.6619341400159848,0.6462594844140253,0.43347543583687165,0.8769085981802802,0.2429572523134116,0.8267913169169335,0.44999999999999996,0.5375,1,0.6514728757459742,0.34927424928869943,0.2952385595140874,0.24999999999999992,0.42664370871178764,fallback,fallback_route,True,True,True,0.8,0.7333333333333333,0.16000000000000006
218,macro_0,0.5290356022073237,0.6891333606878158,0.3074211152692134,0.6306937620630918,0.23594758409890426,0.8748128379642196,0.35,0.45,1,0.6121251492773567,0.4209046003230158,0.3155719466476057,0.0,0.39836293898973024,fallback,fallback_route,True,True,False,0.8,0.6666666666666666,0.2000000000000001
219,macro_1,0.7639082147102025,0.6241045002021649,0.7478054536368837,0.454909730650775,0.09000442481206916,0.9095605243314345,0.44999999999999996,0.5375,1,0.7822753538588548,0.3872689538270029,0.7389184826685729,0.24999999999999992,0.5928432329744932,watch,macro_1,False,True,True,0.8,0.6666666666666666,0.6000000000000001
220,macro_0,0.5290187685728938,1.0,0.7178161649833087,0.7012902781364344,0.14984418547473427,0.620253330711014,0.35,0.45,1,0.3980024243000612,0.14522338922006423,0.5653375110310199,0.0,0.31694107356779244,fallback,fallback_route,True,True,True,0.8,0.7333333333333333,0.16000000000000006
221,macro_0,0.5990378718234706,0.5282264572368726,0.1733231221579805,0.4480205906689216,0.07011194485934298,0.6517673518208973,0.35,0.45,1,0.466520654159186,0.5805508431748382,0.7966218551459482,0.0,0.5075754035359117,watch,macro_0,False,False,True,0.7333333333333333,0.7333333333333333,0.56
222,macro_0,0.3966172283637525,0.4732291954163559,0.5893288406262182,0.5796518371391627,0.12186842528916443,0.8410291291086146,0.35,0.45,1,0.5042582993102853,0.4711402328504769,0.6464885648042036,0.0,0.45589760417227,fallback,fallback_route,True,False,True,0.6666666666666666,0.7333333333333333,0.16000000000000006
223,macro_3,0.4619782468546569,0.3616181049106556,0.8689253464749809,0.8265340792401918,0.07202004407049081,0.748512343810249,0.65,0.7125,1,0.4656580889011771,0.395326091115879,0.7910869112995144,0.75,0.5720835817192602,watch,macro_3,False,True,True,0.6666666666666666,0.8,0.52
224,macro_3,0.3244637118059502,0.29193433235554084,0.8848059347240802,0.44055716350264407,0.24960562473088407,0.9512025262219914,0.65,0.7125,1,0.5536341690289561,0.5226920592655485,0.27595320590883476,0.75,0.5059332754537305,watch,macro_3,True,False,False,0.6666666666666666,0.7333333333333333,0.41000000000000003
225,macro_3,0.6281251082270736,0.2388820530997312,0.8764592107213096,0.7814196598106252,0.14909585202743703,0.7884825610114775,0.65,0.7125,1,0.5989655673072771,0.46608925581715066,0.5675082491063774,0.75,0.5805373247884289,watch,macro_3,False,False,False,0.6,0.6666666666666666,0.6000000000000001
226,macro_2,0.2379053478393242,0.32780067169227045,0.629728301725365,0.7493503421730756,0.10255766975164622,0.6265469264286881,0.55,0.625,1,0.2286279800738124,0.4913300031792546,0.7025044925441857,0.5,0.45347841695669444,fallback,fallback_route,True,True,True,0.6,0.6666666666666666,0.2000000000000001
227,macro_3,0.5908230616351791,0.5323299045869823,0.4087386680077122,0.3413020457172946,0.21548948574851015,0.6931986083156002,0.65,0.7125,1,0.4964400248346711,0.5463248692752571,0.3749160441204694,0.75,0.5165642370410666,watch,macro_3,True,True,True,0.6,0.6666666666666666,0.45000000000000007
228,macro_0,0.41568280964907134,0.6335737821244287,0.34907529316048486,0.8234735320543503,0.0,0.5450323980369425,0.35,0.45,1,0.266731747318868,0.3900759026340769,1.0,0.0,0.44087508722012303,fallback,fallback_route,True,True,True,0.6,0.6666666666666666,0.2000000000000001
229,macro_4,0.6608244768241175,0.5627855146380405,0.7061512261875894,0.7546415863428763,0.0,0.7965874462717087,0.75,0.8,1,0.6254022909790528,0.35340903954836334,1.0,1.0,0.7072430617297593,accepted,macro_4,False,True,True,0.6666666666666666,0.7333333333333333,0.56
230,macro_2,0.5851564179716268,0.35861618064257184,0.7148200085912908,0.6054814718431644,0.18366709241758192,0.8011615872735616,0.55,0.625,1,0.5838488128009238,0.4906165395701003,0.4672252695091542,0.5,0.5188075367501369,watch,macro_2,False,True,True,0.7333333333333333,0.8,0.52
231,macro_4,0.7777163083764242,0.7750461410049909,0.9418327779012663,0.38941913549308693,0.12483747584938944,0.7775537290218102,0.75,0.8,1,0.6795279341883249,0.27966395114891623,0.63787605239811,1.0,0.6172197778526702,watch,macro_4,False,True,True,0.7333333333333333,0.8,0.52
232,macro_0,0.5815394444049561,0.7348531680752369,0.8949949125855209,0.3651984953561075,0.14003570402086085,0.9278879039029738,0.35,0.45,1,0.6882694394977127,0.31752506397697444,0.5937895924263674,0.0,0.46872296792503493,fallback,fallback_route,True,True,True,0.7333333333333333,0.8,0.12000000000000002
233,macro_2,0.16703275398241668,0.5100879231444958,0.586942835867207,0.4455843557742444,0.013888311734516101,0.9398519836516693,0.55,0.625,1,0.44962853601114017,0.48682424051738926,0.9597132973363205,0.5,0.5940043720673265,watch,macro_2,False,True,True,0.7333333333333333,0.8666666666666667,0.48
234,macro_3,0.43794842887832386,0.38677096383382203,0.30894853028478264,0.71564861582299,0.1181413031319707,0.8029611576643888,0.65,0.7125,1,0.4970376565453122,0.5504652315561458,0.6573000633512087,0.75,0.5884045035176979,watch,macro_3,False,True,True,0.7333333333333333,0.8666666666666667,0.48
235,macro_2,0.23903870533293317,0.6871069802074499,0.5402233507472756,0.34109370814965045,0.28028075283210735,0.6065306332523144,0.55,0.625,1,0.21247208411062313,0.43611724517204353,0.1869719252026295,0.5,0.30513752203238637,fallback,fallback_route,True,True,True,0.7333333333333333,0.8666666666666667,0.07999999999999999
236,macro_2,0.3567096283740706,0.5969933968715262,0.6743077987026311,0.6893780621549674,0.18593596958366904,0.8817281580492258,0.55,0.625,1,0.5145461119635554,0.36058183634983726,0.4606437942717143,0.5,0.4603975468426323,fallback,fallback_route,True,False,False,0.7333333333333333,0.8,0.12000000000000002
237,macro_0,0.72202111798981,0.18796818514623814,0.569479188652649,0.2695611177804018,0.13357652361142497,0.8755360228508575,0.35,0.45,1,0.728524737007449,0.6962558308186182,0.6125261448295868,0.0,0.5821791518646584,watch,macro_0,False,True,True,0.8,0.8,0.52
238,macro_1,0.5647560859615853,0.5330049360038989,0.47552647298058603,0.5289828538902878,0.08487568719160499,0.8509391570156944,0.44999999999999996,0.5375,1,0.6134770404648664,0.48237020028033206,0.7537957356785383,0.24999999999999992,0.5612584481524208,watch,macro_1,False,True,True,0.8,0.8,0.52
239,macro_1,0.32419252285582567,0.6155089530185953,0.6832212037424747,0.6074119386435021,0.0884341718504485,0.9181479749308116,0.44999999999999996,0.5375,1,0.5256689319393888,0.3695872378942081,0.7434734145696444,0.24999999999999992,0.4997492892947492,fallback,fallback_route,True,False,True,0.8,0.8666666666666667,0.07999999999999999
