window_id,parent_route,child_route,updated_policy,parent_changed,child_changed,policy_changed,parent_switch_rate,child_switch_rate,policy_switch_rate,hierarchical_stability_score,route_persistence,route_pressure,forecast_next_parent_route,actual_next_parent_route,forecast_correct,stability_drop,child_policy_pressure,early_warning_score,early_warning,forecast_confidence,route_uncertainty
224,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
225,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
226,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
227,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
228,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
229,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
230,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_1,False,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
231,parent_1,clustered_ranges,guarded_fallback,True,False,False,0.2,0.0,0.0,0.9,0.8571428571428571,0.1428571428571429,parent_1,parent_2,False,0.033333333333333326,0.0,0.52,True,0.8571428571428571,0.1428571428571429
232,parent_2,clustered_ranges,guarded_fallback,True,False,False,0.26666666666666666,0.0,0.0,0.8666666666666667,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.033333333333333326,0.0,0.41406976744186025,True,0.872093023255814,0.12790697674418605
233,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.26666666666666666,0.0,0.0,0.8666666666666667,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2640697674418603,False,0.872093023255814,0.12790697674418605
234,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.26666666666666666,0.0,0.0,0.8666666666666667,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2640697674418603,False,0.872093023255814,0.12790697674418605
235,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.2,0.0,0.0,0.9,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2574031007751936,False,0.872093023255814,0.12790697674418605
236,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
237,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
238,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
239,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
