window,regime,regime_id,policy,macro_route,pressure,memory_quality,route_volatility,decompression_need,constraint_score,regret,route_persistence,recovery_score,recommendation_score
126,sparse_memory,2,cgcs_balanced,macro_2,0.7354882719050001,0.6219326272457759,0.6592701167476349,0.5171280391722135,0.6020243030564009,0.1903475299593866,0.43401977733923147,0.46525081170157895,0.3798588632117487
127,sparse_memory,2,reactive,macro_2,0.6997442541718872,0.6161779288663277,0.749626468899471,0.6522800014381865,0.4777638170558227,0.3411723785136921,0.3428002204304781,0.22020627481557736,0.2303211993239968
127,sparse_memory,2,predictive,macro_2,0.6408255375657606,0.6451684741580052,0.719260420374668,0.5715097041270295,0.5734735476078193,0.22815455041388244,0.3775148507490328,0.3590070251298959,0.3267735536865785
127,sparse_memory,2,conservative_predictive,macro_2,0.700018757837595,0.7103049027952912,0.6507541542900273,0.5158904757173213,0.6112934742673841,0.20618165888956197,0.45579158112926643,0.43792862083488765,0.37855780125322214
127,sparse_memory,2,aggressive_predictive,macro_2,0.6778284774190647,0.6513898054410953,0.7864548909352419,0.6168953783621085,0.5605793709427719,0.25827980860413974,0.3112535798809224,0.28460735623196165,0.2862285335846414
127,sparse_memory,2,cgcs_balanced,macro_2,0.6616992920015086,0.6722888402292705,0.5758374318106152,0.4815380052003594,0.6133167232262333,0.16033852434438134,0.5250058942237754,0.4899934930401728,0.41379239727068545
128,sparse_memory,2,reactive,macro_2,0.605086763462473,0.6212543285890022,0.626835214714292,0.5658149262360546,0.5109264091348836,0.2938760879090445,0.4663529345740583,0.23927602975893986,0.2812881313512253
128,sparse_memory,2,predictive,macro_2,0.6219087475571876,0.5690876800974174,0.7471343976864628,0.5146460630520706,0.5365398790598122,0.24631404389193157,0.33822875432814975,0.343751475423682,0.29789342072318226
128,sparse_memory,2,conservative_predictive,macro_2,0.5893685070705454,0.6310465982147964,0.5351655519244117,0.4491540456012006,0.6105846862220771,0.1614064793787889,0.5594914378078077,0.4235355002549387,0.40481698250627957
128,sparse_memory,2,aggressive_predictive,macro_2,0.5868747099740309,0.579021909957452,0.7622136789199128,0.5101781509879958,0.57249831013648,0.2110945282580642,0.324639607573705,0.28062203828750903,0.3019952221382426
128,sparse_memory,2,cgcs_balanced,macro_2,0.6541761923311055,0.5996335310363204,0.6549662045158942,0.5096665465209168,0.6409618710006274,0.19329741723488938,0.4349788251395539,0.45893842655852884,0.39286824640404766
129,sparse_memory,2,reactive,macro_2,0.767541945533413,0.6429828497671377,0.7513135614485447,0.6773360896031092,0.4954344035788077,0.34765367267814845,0.34513386601652596,0.22457677949787633,0.23716800351715522
129,sparse_memory,2,predictive,macro_2,0.7697971368782711,0.6246555347923447,0.8135422791649801,0.6217470733228172,0.5849240007886648,0.2574209722210251,0.2801560510538716,0.34178002251275724,0.3020097410190685
129,sparse_memory,2,conservative_predictive,macro_2,0.7559756465016535,0.6390088151966328,0.6283663537293884,0.5770775570183644,0.5819642436134701,0.21358139770539675,0.46748496855010646,0.4007375739151485,0.36008939300339327
129,sparse_memory,2,aggressive_predictive,macro_2,0.7953393933133848,0.6698225586669768,0.8979156586810876,0.6439761829520634,0.5541274313469945,0.290549730345436,0.20255772511895892,0.2856426589430292,0.2558114078340289
129,sparse_memory,2,cgcs_balanced,macro_2,0.7640030209127474,0.6810315122115657,0.6631948879877015,0.5312680233275923,0.5957150726542041,0.17881310253834898,0.43895983884403333,0.4831074246085295,0.3846847082836109
130,sparse_memory,2,reactive,macro_2,0.8915696698789015,0.6330863340728237,0.8583450733858901,0.6795291934531262,0.452387724174861,0.3660204294407695,0.23661787672503348,0.220674378234863,0.1945751878549698
130,sparse_memory,2,predictive,macro_2,0.8867030163187947,0.6211768764629141,0.8561133592521017,0.6916044026739118,0.5234839068635885,0.2920219103791259,0.23706317221733536,0.32659102622723757,0.2597821627457978
130,sparse_memory,2,conservative_predictive,macro_2,0.8808735843474614,0.637058953756898,0.7745066272598651,0.6442118931307109,0.5217427781516295,0.25494698544633493,0.3210522158036696,0.3866282551887721,0.29654151791061606
130,sparse_memory,2,aggressive_predictive,macro_2,0.8796988041973819,0.6648448367270242,0.9145786183457755,0.7159225123232826,0.5217341719500678,0.26903756706972715,0.18514810716327817,0.269511190389802,0.2407735552454924
130,sparse_memory,2,cgcs_balanced,macro_2,0.8790922973425751,0.7006290124493546,0.7179315548923503,0.5700286115541812,0.6131327285516707,0.18618369769819726,0.3871627969750529,0.48221443204643794,0.3792734317552223
131,sparse_memory,2,reactive,macro_2,0.7470831666057705,0.6701563147160032,0.7642965618940167,0.603921289243959,0.5124572240979903,0.3274904032249626,0.33622688531338374,0.24877045230180933,0.2512105410813186
131,sparse_memory,2,predictive,macro_2,0.7719953455200484,0.7736210667723664,0.7682072603615123,0.599294383279496,0.5582278052119412,0.24438031578180858,0.34783589965434264,0.398408496714429,0.3204675520322188
131,sparse_memory,2,conservative_predictive,macro_2,0.715256399087113,0.7421657734650186,0.6189100614656122,0.5557997820066982,0.6187647449469215,0.194775890044866,0.49241480455414055,0.4410980643114169,0.3916999601301968
131,sparse_memory,2,aggressive_predictive,macro_2,0.7067750416380598,0.7553002319595472,0.837561660733603,0.58245327462409,0.5703949241762599,0.24583655825053496,0.27573337406032905,0.3278644262610235,0.29485960812636275
131,sparse_memory,2,cgcs_balanced,macro_2,0.7299864663667772,0.7308523550059437,0.681437553056452,0.5119289705265173,0.635433788506917,0.17445671404883026,0.4281903001944395,0.5044125301467768,0.4031823134940412
132,sparse_memory,2,reactive,macro_3,0.8182197867910498,0.6398387238225308,0.8065314433151389,0.5969363900750333,0.5193682108068137,0.3202266097860176,0.2894443652582407,0.2395562753228791,0.2439058517720672
132,sparse_memory,2,predictive,macro_3,0.7721447657415469,0.673182473558265,0.7841959552810204,0.5753581643061678,0.5714489295570963,0.23711230562178512,0.31678141575271934,0.36804223288415916,0.3140537064923985
132,sparse_memory,2,conservative_predictive,macro_3,0.7381700340778566,0.6838833434803538,0.70762434515156,0.5855293962803801,0.5812390020607281,0.23742340919197152,0.39495815637049303,0.4147532909620479,0.34362349423043154
132,sparse_memory,2,aggressive_predictive,macro_3,0.8187207400694657,0.6569625369502532,0.9338366854833888,0.684993942685349,0.5085776357716503,0.2748723496281976,0.16470769505914915,0.27293809939551883,0.23127295254643154
132,sparse_memory,2,cgcs_balanced,macro_3,0.7739147871736981,0.7010440264858482,0.6689424681208932,0.5508892936690482,0.6087809229060416,0.1860625213155352,0.43621413585198404,0.48618755053623725,0.3883283347295578
133,sparse_memory,2,reactive,macro_3,0.7072408099719124,0.5405308444384022,0.7246381660310076,0.6010638003177792,0.48298650440714613,0.3368563537493372,0.3564414606347527,0.20397303548988488,0.2323259608595733
133,sparse_memory,2,predictive,macro_3,0.6674313134009887,0.526748959678659,0.7356023925027707,0.5560173197959699,0.5471074392092236,0.22308123430516263,0.34340995144902814,0.32065867192833664,0.3025114781525121
133,sparse_memory,2,conservative_predictive,macro_3,0.6728275940984676,0.602740525621919,0.59257361696718,0.5082490292571792,0.58658443895624,0.19317495663890838,0.49783746187610783,0.4018093781162358,0.3722326510363829
133,sparse_memory,2,aggressive_predictive,macro_3,0.6770699050970401,0.5407581173526836,0.7851708489577524,0.5635333523506332,0.518095882218133,0.21497227210294487,0.2959428686451502,0.2565586706033126,0.26951346208406035
133,sparse_memory,2,cgcs_balanced,macro_3,0.6570070788711184,0.5693991258686955,0.6359204689571576,0.43297813922243333,0.5709015585179021,0.18382034873007508,0.44948939992314674,0.4636940662095567,0.3720890970415196
134,sparse_memory,2,reactive,macro_3,0.6703189267066789,0.5621794423731545,0.7080809064219791,0.5764142116257972,0.47893390498255206,0.2988342695305,0.3762460099339941,0.2164799625054446,0.2451028237252664
134,sparse_memory,2,predictive,macro_3,0.6688176622820031,0.6373212193923151,0.7018219867690472,0.5732257145605442,0.5292595888023841,0.20527645306766684,0.3937761961398001,0.3559172838752015,0.3171203948118769
134,sparse_memory,2,conservative_predictive,macro_3,0.6101726364248335,0.6229892431653159,0.634884571886948,0.4895321989174023,0.5984133889730567,0.2091914359092339,0.45856381458784934,0.4126397953243801,0.3680523185168482
134,sparse_memory,2,aggressive_predictive,macro_3,0.6071936515335307,0.6140710820198103,0.7717272094548986,0.5293006537894259,0.5991557424980236,0.24284426350874003,0.32038345284807296,0.2890647479490484,0.3067812645659062
134,sparse_memory,2,cgcs_balanced,macro_3,0.6425905522818439,0.6760212316558443,0.5370149565037595,0.45035418011953104,0.6176533270799135,0.15457176653297297,0.5643882282446171,0.4975365950556393,0.4261296075449366
135,sparse_memory,2,reactive,macro_3,0.6313798080734027,0.47024095883634964,0.6472865557503336,0.5852078416276346,0.46345006794362475,0.3041329101277974,0.42324958807511887,0.18254276726719543,0.24009377020682468
135,sparse_memory,2,predictive,macro_3,0.6494995138401867,0.5409449988569893,0.7393497058837826,0.5218791357639647,0.5688866427508777,0.24431263394096783,0.3417920439447658,0.33245492244715336,0.30881288918446687
135,sparse_memory,2,conservative_predictive,macro_3,0.6690799233243762,0.552016888806935,0.5854362636426946,0.5516242881431329,0.5852006983584188,0.20105402449210835,0.49736626967834563,0.3753810534538007,0.36422254617328276
135,sparse_memory,2,aggressive_predictive,macro_3,0.6937019306327605,0.4960548838600062,0.8382222285318247,0.6019779318209154,0.5377457685518228,0.26815930615273587,0.2361860040471762,0.2332236229868191,0.2492579286856809
135,sparse_memory,2,cgcs_balanced,macro_3,0.6928021131969972,0.5341470671805434,0.6341102973468754,0.4581226436361327,0.5636607758823067,0.15873139760081778,0.4460117627302061,0.44632694478596363,0.3698390957140662
136,sparse_memory,2,reactive,macro_3,0.7759566412597536,0.6157777042819088,0.8267878162678639,0.6440926821759825,0.46383662305032064,0.35348010437371985,0.2655788393744224,0.2217036600634716,0.2074524689732261
136,sparse_memory,2,predictive,macro_3,0.7839802283324079,0.630751331442276,0.8040917596403597,0.6456984235513601,0.5640283377781902,0.25665176798935674,0.29052094007598167,0.3391232812945246,0.2957117246578327
136,sparse_memory,2,conservative_predictive,macro_3,0.8269111759782776,0.7208582670924256,0.6868524520431086,0.6293909856703925,0.5703511245919017,0.23778673573659956,0.42127628802075523,0.41892219634827044,0.3455942209983733
136,sparse_memory,2,aggressive_predictive,macro_3,0.7933656328099906,0.6135913401308265,0.8895402138843135,0.6671562361847743,0.515580436961806,0.26603146460412863,0.2024984871353105,0.2613257218088344,0.24070562934966622
136,sparse_memory,2,cgcs_balanced,macro_3,0.8228600860882302,0.6691079735398212,0.706585025624851,0.5947576260953888,0.5618752706376016,0.22577310860130975,0.39378117040612215,0.4662362655198597,0.3496861936176202
137,sparse_memory,2,reactive,macro_3,0.8627138336348895,0.4999038695445571,0.8157117223117749,0.6631649615692661,0.4233125711731508,0.3537209320897233,0.25927385811990866,0.17733336202674177,0.1809827018977176
137,sparse_memory,2,predictive,macro_3,0.7905474938195389,0.5602084313069546,0.8770085290249199,0.649694338427801,0.5233492627090315,0.2939354152184121,0.2070227356711233,0.3136340832718739,0.25048968223978646
137,sparse_memory,2,conservative_predictive,macro_3,0.8365536077315109,0.5505188497765379,0.7518554028368225,0.6092407807353243,0.5421824107845793,0.22471907383582063,0.3307224246296582,0.36333344127472345,0.30716334333734674
137,sparse_memory,2,aggressive_predictive,macro_3,0.8436495689400608,0.5410302508934495,0.9081197988527757,0.6525248104905517,0.4986369652348394,0.27219696771968016,0.1730347387812417,0.23885562571459698,0.2221978386587626
137,sparse_memory,2,cgcs_balanced,macro_3,0.8397099245038614,0.579520433793319,0.6963924384160121,0.5663571543316216,0.5637182136439459,0.2077266677480993,0.3905356266529858,0.44056072096133736,0.347698071577171
138,sparse_memory,2,reactive,macro_3,0.7970477290678055,0.6169060371927066,0.8097618107157193,0.704251410590613,0.4776384603595195,0.3662445581325244,0.2827740948631867,0.2100668308993247,0.21102322508060134
138,sparse_memory,2,predictive,macro_3,0.7520966629291373,0.6506086618279876,0.7717456820265841,0.5963007414129108,0.5481586160803216,0.24120057929448369,0.325845617247614,0.35595288335721353,0.3035389160397352
138,sparse_memory,2,conservative_predictive,macro_3,0.812688121325335,0.6299428050441583,0.7067844921533497,0.5616764044255853,0.5449859182132472,0.24830179346386683,0.38770692860327405,0.4006447008803384,0.3231175101425898
138,sparse_memory,2,aggressive_predictive,macro_3,0.7636924131667289,0.6371599615082432,0.8706333495833319,0.6653749784177195,0.5598172397719957,0.24062746438120286,0.22494064464290453,0.2699309908443412,0.26897800515145376
138,sparse_memory,2,cgcs_balanced,macro_3,0.764382053707294,0.7009002495190138,0.6524563387800768,0.5331284890084637,0.6122647993211201,0.18662159124457567,0.45267869864777527,0.4896893895299621,0.3936037109192573
139,sparse_memory,2,reactive,macro_3,0.6192235829670615,0.5150334445761052,0.7078625576029536,0.5528499598492672,0.4636363056805583,0.3196006674549159,0.3693924590834622,0.20469171363178335,0.23117233148331373
139,sparse_memory,2,predictive,macro_3,0.6805400987138286,0.5772316126742574,0.6980338287884337,0.5452673114236936,0.5599345750500961,0.22103772549148984,0.38855091311270495,0.3404776021512514,0.3211828485165549
139,sparse_memory,2,conservative_predictive,macro_3,0.6575343653510908,0.5741048391381618,0.5968329411390161,0.49467343538230296,0.5894796599220257,0.167080603410997,0.48928278473170816,0.39450200662189605,0.3752331484913291
139,sparse_memory,2,aggressive_predictive,macro_3,0.6723777499503945,0.5533345550451061,0.8235051626166957,0.5405485501449955,0.5310086123621546,0.23577170303291325,0.2594950206400702,0.26555738423678804,0.26495056075114354
139,sparse_memory,2,cgcs_balanced,macro_3,0.6292328602660455,0.5855515148322343,0.6195105543848243,0.47443372196112776,0.5914109604205167,0.15222405936298572,0.4683221728400109,0.46105628579905644,0.3893881705309938
140,sparse_memory,2,reactive,macro_3,0.8577859196642322,0.6276016776860361,0.8143365359865863,0.7118461852692956,0.48879139679984435,0.32241328384705403,0.2798037156663191,0.2122913501362535,0.22392291417776963
140,sparse_memory,2,predictive,macro_3,0.8811430393812826,0.6618390133284543,0.854022756496018,0.6365281603896203,0.517594704082066,0.26734666461903867,0.24525309550325014,0.3518380225870349,0.26967163869717503
140,sparse_memory,2,conservative_predictive,macro_3,0.8303689901689761,0.683648150883985,0.692752807561577,0.5950925836595474,0.5348240014638643,0.23912757165168091,0.40979441507102077,0.4127583360774853,0.3281733231771832
140,sparse_memory,2,aggressive_predictive,macro_3,0.8494932733728835,0.6490982235594809,0.9471645820128365,0.7069857951148949,0.49843097511858386,0.2631564692178951,0.15020015152108562,0.2657872192228393,0.22528569523472464
140,sparse_memory,2,cgcs_balanced,macro_3,0.8620323054639346,0.6769001759791735,0.7629002768869456,0.5739681800536639,0.5788047296144279,0.20230736167962615,0.3386347495099304,0.473121425581978,0.3512979884475786
141,sparse_memory,2,reactive,macro_3,0.6549429233174213,0.675721350992403,0.7045574881191139,0.552311523801515,0.5149743787944021,0.32198466799077635,0.3968007145297466,0.26104016808703806,0.26808231022881523
141,sparse_memory,2,predictive,macro_3,0.659552210589781,0.7078528070777154,0.6926453876106453,0.5260463141407643,0.5732125805161757,0.1986528723695012,0.413532533451012,0.39003921964904753,0.34660534113523944
141,sparse_memory,2,conservative_predictive,macro_3,0.6454393183219267,0.7690391513057216,0.6420693395106732,0.4792446112472296,0.6407011763021833,0.209394939567637,0.473286533185185,0.4658147807075567,0.39872401747400177
141,sparse_memory,2,aggressive_predictive,macro_3,0.6204280852870991,0.6958874937012218,0.8148560248648165,0.6012367594701596,0.5700821555056025,0.2498553713661958,0.2895270991903668,0.3033132709013957,0.2912944842552702
141,sparse_memory,2,cgcs_balanced,macro_3,0.6148189396223042,0.7208592303849988,0.5387773003827164,0.48240666745027605,0.6339897356218986,0.15343265651176793,0.5693515841750334,0.5068193971446944,0.43560015244080735
142,sparse_memory,2,reactive,macro_3,0.7528572757860591,0.5831396122087952,0.7059035971546378,0.6590762418584291,0.47701326274073,0.31925333651737803,0.38156734467668146,0.20728361590139252,0.23933023697164446
142,sparse_memory,2,predictive,macro_3,0.7043563405479586,0.6265247804339567,0.7337207790244836,0.5314338691133472,0.5074810424973498,0.24339075320585324,0.36025793804060985,0.3604968993292154,0.2955255509683717
142,sparse_memory,2,conservative_predictive,macro_3,0.7510158969131535,0.6012982767210826,0.6416103878285859,0.5938515905391287,0.5366512519294333,0.193908210297647,0.44858435367957644,0.38418407874455324,0.3393832017333722
142,sparse_memory,2,aggressive_predictive,macro_3,0.6944650910597314,0.6014175856354296,0.8176608318683081,0.5545576923955512,0.5277820683781287,0.2282815910509226,0.27255180597700635,0.27958461649329014,0.27091984459742946
142,sparse_memory,2,cgcs_balanced,macro_3,0.7329282420486924,0.6095973824848566,0.6189666457331459,0.5620779291251634,0.6029995124269895,0.1751761185095517,0.47247296163958263,0.4519434980446672,0.38802675291808897
143,sparse_memory,2,reactive,macro_3,0.6248834483349466,0.5231616651235038,0.7059418097434838,0.5643195191697712,0.5046702984560621,0.3122467506889164,0.3725324400250418,0.20524267895927212,0.2489852406515686
143,sparse_memory,2,predictive,macro_3,0.6531438134809409,0.5718328346058894,0.745859163186938,0.538134545998065,0.5359338703122383,0.2223360951844583,0.3399157620039454,0.3400145829124483,0.3019740123232866
143,sparse_memory,2,conservative_predictive,macro_3,0.6735005380794309,0.5379909816643492,0.6417475757187013,0.5215340569084917,0.553213472030888,0.19556404137039096,0.43895107153095103,0.37649003220082394,0.3417263324880307
143,sparse_memory,2,aggressive_predictive,macro_3,0.6560004126777911,0.5630105012015956,0.8018491795541914,0.6208975887444053,0.5581473364334164,0.22661408109359704,0.2826023956260479,0.2528741576716774,0.2789259654389574
143,sparse_memory,2,cgcs_balanced,macro_3,0.6263701463630365,0.5539186703016418,0.5889048469013831,0.472109827922398,0.5919117586751069,0.15576444806662518,0.49418295364386317,0.450449569021095,0.3917090745966292
144,adversarial,3,reactive,macro_4,0.8791084114039108,0.6390398687357247,0.9502244135263445,0.6706632145981808,0.3784191864258329,0.39719600770624597,0.14563156678401423,0.19453131113786748,0.136283291107701
144,adversarial,3,predictive,macro_4,0.8767049942354495,0.7447378690871547,0.9538067015520562,0.6723411638135282,0.4806898677263136,0.29803940227682385,0.15790397881101703,0.3186900214177985,0.22474686975475347
144,adversarial,3,conservative_predictive,macro_4,0.8715452024826964,0.7125330501655174,0.8319837814216134,0.6242450505800801,0.5490657632100491,0.2979170241208209,0.27489617610321415,0.352037557441915,0.2814890830535186
144,adversarial,3,aggressive_predictive,macro_4,0.8717355377491391,0.6948795227376829,1.0,0.7491243951693306,0.3728022769171921,0.337662875292004,0.10423192841065244,0.23338295392432287,0.14632292571561373
144,adversarial,3,cgcs_balanced,macro_4,0.8801179971686656,0.7027277401782397,0.889525841940133,0.5665408611630847,0.5190004215019001,0.24791460020720546,0.215883319086603,0.4056465368297669,0.28005614204915025
145,adversarial,3,reactive,macro_4,0.7579231460509923,0.7690249456649784,0.8663610727763784,0.5730052453323811,0.44012087799457944,0.37553250170867997,0.24899266907336834,0.25955768191626616,0.1990406571324564
145,adversarial,3,predictive,macro_4,0.8051542270568024,0.7678730033688159,0.9414591054055308,0.6599377531688294,0.4707244763173467,0.2879556771673472,0.1737218450997916,0.3292680005453197,0.22846749470705097
145,adversarial,3,conservative_predictive,macro_4,0.7930044694052709,0.7542811255532176,0.846069278695977,0.6080895440042795,0.5713859053722445,0.29844559774807705,0.2670728901370056,0.36988048514277017,0.29222580925064806
145,adversarial,3,aggressive_predictive,macro_4,0.772757795465456,0.772613451336227,0.9746838858018075,0.6154326691866839,0.42815978079144307,0.2801761701419623,0.14120813189862652,0.2873281741303426,0.1981193073607566
145,adversarial,3,cgcs_balanced,macro_4,0.800643140498157,0.8287960951698599,0.8189262857403993,0.5607666200989635,0.588609337697821,0.2258286351800295,0.3053931285350797,0.4509253092896581,0.3387880150399068
146,adversarial,3,reactive,macro_4,0.8813008222697287,0.7209000638077454,0.9449095794542418,0.6865653424742068,0.3967446592097503,0.3869914976027025,0.16322543011691998,0.2200019538378695,0.15441018684687993
146,adversarial,3,predictive,macro_4,0.9371460703376006,0.7970607901599973,0.9872648185859354,0.7211396972761054,0.43354154897717506,0.3089589565010698,0.13229429993806419,0.3272433371007779,0.20140639146089656
146,adversarial,3,conservative_predictive,macro_4,0.9262678483358034,0.7705711894157232,0.9222244414507227,0.6027859683122403,0.5358223978309338,0.31852524943386235,0.1933612369616358,0.37664272263305504,0.2614411076605816
146,adversarial,3,aggressive_predictive,macro_4,0.9289201208205657,0.7106817790491395,1.0,0.7081336298328332,0.35383603517522866,0.33721724331587605,0.10660226685737093,0.2471118967006322,0.14269931534902497
146,adversarial,3,cgcs_balanced,macro_4,0.8901581554838656,0.7855212764047862,0.9263392806593609,0.6060525099071286,0.5530424836397247,0.2632816731726838,0.19148891080135705,0.4267219447602494,0.2896764191560849
147,adversarial,3,reactive,macro_4,0.7670556620084514,0.5585399657098711,0.9286684307068976,0.6572967810673461,0.36404791212286747,0.3970846549376125,0.15511256414958302,0.16902963178498562,0.12713030744178058
147,adversarial,3,predictive,macro_4,0.8360141084874246,0.5757738913681548,0.9577438111976154,0.6444285421107986,0.40691786419012665,0.29643040274783927,0.1286222725076078,0.2651351535566945,0.17939689612667462
147,adversarial,3,conservative_predictive,macro_4,0.7887063532446859,0.6204416876447756,0.8504719688898106,0.6103677483815391,0.5092780592281643,0.2667116598532355,0.24259428425690577,0.3225810409993636,0.2596700164072965
147,adversarial,3,aggressive_predictive,macro_4,0.8173000057417298,0.5822965933616306,1.0,0.6663457509820973,0.39753951518147707,0.3131626387238703,0.08734448900424459,0.21053465748015124,0.15221901047066944
147,adversarial,3,cgcs_balanced,macro_4,0.8031133443499088,0.5906288520561913,0.8257739878161521,0.5343352842462997,0.5360570678875034,0.2234060053236736,0.2628203399922766,0.3728530413704069,0.2936122218324614
148,adversarial,3,reactive,macro_4,0.9040143317607602,0.8377810625501748,0.9512174336631629,0.6892240922418391,0.43778830394167156,0.3983867963135761,0.1744497257193633,0.2603785534441933,0.17885542313671515
148,adversarial,3,predictive,macro_4,0.8561026227532026,0.8709021775313075,0.9785902183469779,0.6119828094946216,0.5071972839971345,0.30752088870151834,0.15204510828271822,0.3749192002370333,0.2441220358872984
148,adversarial,3,conservative_predictive,macro_4,0.8345544088728618,0.8450463669949788,0.7833032110952552,0.6019799558716227,0.5960612396255843,0.23759338890946569,0.34345374395399153,0.402870237273918,0.33630679426688925
148,adversarial,3,aggressive_predictive,macro_4,0.858978240754554,0.8171150340203749,1.0,0.6983369582810668,0.3828726150170473,0.3054495797198095,0.12256725510305623,0.28632287025091785,0.17190616023832922
148,adversarial,3,cgcs_balanced,macro_4,0.836449133768177,0.8701977578157635,0.8734849840545704,0.5606320700747045,0.6062527576300524,0.2512471457256607,0.2570446796177941,0.4654428012205763,0.33393297094637336
149,adversarial,3,reactive,macro_4,0.8225163224958268,0.606196196185414,0.8720044186042994,0.6461274834767401,0.3910900269289036,0.38173088781700054,0.21892501082351265,0.18794317196954688,0.15740053266758613
149,adversarial,3,predictive,macro_4,0.8353632251868548,0.6702884434323251,0.9939947913435392,0.6334221017466521,0.4413341859372436,0.29478786040641947,0.10654847517130957,0.3004165348519833,0.19615075127656695
149,adversarial,3,conservative_predictive,macro_4,0.7729189076521035,0.6228636756434877,0.8426823211576252,0.5745638861968401,0.49062822783728616,0.2694395415773822,0.25074723018889794,0.3305895092358526,0.25542995633235943
149,adversarial,3,aggressive_predictive,macro_4,0.8179475203764662,0.6043035902742208,1.0,0.70229000841587,0.34569603029884316,0.3042179345263419,0.09064553854113311,0.21104825491280324,0.13508062839733537
149,adversarial,3,cgcs_balanced,macro_4,0.7950337081097614,0.6317332861005729,0.8233042780101625,0.5315063396577562,0.5682592063662346,0.24487219345128433,0.27145571490492343,0.38780538220364924,0.30657238679469984
150,adversarial,3,reactive,macro_4,0.7915332494468482,0.6126209070854817,0.9405542966436686,0.662331362474806,0.3855968969236551,0.39060985809583704,0.1513388394191536,0.18695104498495738,0.13980184699234288
150,adversarial,3,predictive,macro_4,0.8251287606048446,0.6796728424002455,0.9293256878080693,0.6113628057306545,0.4474599604214962,0.294889197616106,0.17262523855196749,0.30811293369395504,0.21336683856001096
150,adversarial,3,conservative_predictive,macro_4,0.7822546179257212,0.7081158490932314,0.786745091697976,0.5846371229656752,0.5618792858577105,0.27205333718028485,0.3194722856660087,0.3584131225894959,0.30184880529276387
150,adversarial,3,aggressive_predictive,macro_4,0.8077483594434067,0.6837738287020867,1.0,0.6322531447713342,0.3917784472165826,0.3036538082220204,0.102566074305313,0.25287021109146346,0.1642897095990819
150,adversarial,3,cgcs_balanced,macro_4,0.8017831047033898,0.6712656188672114,0.8171735947623747,0.5482563323279482,0.5241574765044995,0.2303696266046114,0.283516248067707,0.39829170013793425,0.2974333393946744
151,adversarial,3,reactive,macro_4,0.7673135152185959,0.6070530877151489,0.8924626742398369,0.6087037352110473,0.3776831541725843,0.3677920883182805,0.1985952889174354,0.19572783365809265,0.15274036211019337
151,adversarial,3,predictive,macro_4,0.7906625738027264,0.6622387255480661,0.955061329808705,0.5984566370971742,0.5043531731004124,0.30010339232743255,0.14427447902350496,0.30459222652238827,0.22749871295229665
151,adversarial,3,conservative_predictive,macro_4,0.7901590613460897,0.6480412146695204,0.8491472258436953,0.5517908372481156,0.5175773490125519,0.2832689311901002,0.24805895635673275,0.34395625768470894,0.26530777434873226
151,adversarial,3,aggressive_predictive,macro_4,0.7889090499810265,0.649335186636775,1.0,0.6297222375935737,0.3818229731054577,0.3097264058325296,0.09740027799551625,0.24132286780415652,0.1557185351295857
151,adversarial,3,cgcs_balanced,macro_4,0.7988329829991127,0.630688731858332,0.8456335018631861,0.5393854951310929,0.5190459444817339,0.21420249418973053,0.24896980791556372,0.3858639571241975,0.289080992215549
152,adversarial,3,reactive,macro_4,0.8008692937863959,0.6269535801019017,0.863715024585858,0.651817074743862,0.4174879972306572,0.3527391901926085,0.23032801242942724,0.19407033808689317,0.17685867777413
152,adversarial,3,predictive,macro_4,0.8177186514010714,0.6654943080772678,0.9591791940384159,0.6328186187074305,0.4707439870437057,0.30169578092905713,0.1406449521731743,0.2988592840855576,0.21242159182425424
152,adversarial,3,conservative_predictive,macro_4,0.750250816703133,0.7017766031323084,0.8036744653971865,0.5488473467391891,0.5765183045983133,0.2530982894810906,0.3015920250726598,0.3633523417484701,0.3087132180503363
152,adversarial,3,aggressive_predictive,macro_4,0.8056212578768914,0.6208425623725647,1.0,0.6551506844266182,0.36158294734427837,0.2961608860649869,0.0931263843558847,0.22626475994507397,0.1465728668369216
152,adversarial,3,cgcs_balanced,macro_4,0.8522170973308807,0.6795875290029705,0.7820750553065124,0.5609975021952021,0.5205924812809907,0.23031211168256996,0.3198630740439331,0.3986561347119992,0.30343968499568896
153,adversarial,3,reactive,macro_4,0.7536423834636143,0.7596697890429922,0.8692409543529336,0.6528847387277793,0.4483332222178723,0.39992374076190196,0.24470951400351526,0.24030747841949138,0.19219142434340225
153,adversarial,3,predictive,macro_4,0.7726078077402635,0.7118695078045376,0.9473350682364222,0.6049089893347883,0.4799608377199511,0.2883102648929013,0.1594453579342584,0.3206725298646305,0.22716009351207153
153,adversarial,3,conservative_predictive,macro_4,0.730507532134382,0.7805340669220683,0.8120561125184442,0.5913875313517466,0.5948328043579166,0.24926619581747214,0.305023997519866,0.3824094171523745,0.32131809777000947
153,adversarial,3,aggressive_predictive,macro_4,0.7521244189254354,0.7287228445960606,1.0,0.5745895530222825,0.395804614802167,0.27349816943308775,0.10930842668940909,0.2801350850041647,0.179197523777004
153,adversarial,3,cgcs_balanced,macro_4,0.7452013341748662,0.8062834676962278,0.7795355156507586,0.5510045932510003,0.6241055507416592,0.21182271672220243,0.34140700450367556,0.4449982950434796,0.3609765917476906
