window_id,macro_route,macro_cgcs_score,macro_switch_rate,child_switch_rate,policy_switch_rate,macro_compression_residual,compressed_route_stability,macro_route_changed,rolling_route_switch,rolling_pressure,rolling_cgcs_mean,rolling_cgcs_std,rolling_residual,rolling_stability,adaptive_accept_threshold,adaptive_watch_threshold,fixed_gate,adaptive_gate,cgcs_slope,pressure_slope,adaptive_margin_to_watch,adaptive_margin_to_accept,early_decompression_candidate,adaptive_gated_route,fixed_gated_route,fixed_gated_switch_rate,adaptive_gated_switch_rate,fixed_stability_score,adaptive_stability_score
120,macro_0,0.729891445385426,0.0,0.0,0.0,0.0235341059433615,0.9457105513682743,False,0.0,0.0,0.6947554260450057,0.04668473545072634,0.11568893352255435,0.9562228506891117,0.6341782867922824,0.44958842307209174,accepted,accepted,0.01912080439610031,-0.03154961803380981,0.2803030223133343,0.09571315859314367,False,macro_0,macro_0,0.0,0.0,1.0,1.0
121,macro_0,0.7933596029039445,0.0,0.0,0.0,0.06411611672767181,0.991443328066988,False,0.0,0.0,0.7008641203585013,0.050817136606636934,0.10973635958030396,0.9565873036552588,0.6341225682109285,0.4495350729942285,accepted,accepted,0.016582253478370567,-0.024728713419575738,0.34382452990971596,0.15923703469301598,False,macro_0,macro_0,0.0,0.0,1.0,1.0
122,macro_0,0.6550186042919836,0.0,0.0,0.0,0.11536311551824868,0.9437122986037997,False,0.0,0.0,0.6983285893460577,0.05174923290844731,0.11270477558850141,0.9571311561485552,0.6343317326761014,0.4496677833000491,watch,accepted,-0.012911821936337442,-0.018294627574351647,0.20535082099193447,0.02068687161588212,False,macro_0,macro_0,0.0,0.0,1.0,1.0
123,macro_0,0.6938235445252632,0.0,0.0,0.0,0.1770765582307963,0.9934345877134035,False,0.0,0.0,0.6981605069660399,0.051758290657940985,0.11654356537235323,0.9573479831897241,0.6345454385197985,0.4498087781564078,watch,accepted,-0.012399651342448137,-0.01131346851614146,0.24401476636885538,0.05927810600546468,False,macro_0,macro_0,0.0,0.0,0.9,1.0
124,macro_0,0.6886028313193352,0.0,0.0,0.0,0.016030900401649076,0.9710205954097997,False,0.0,0.0,0.6978245711770277,0.05179822736394182,0.1127992606620097,0.9619883696281086,0.6339527442585872,0.449382579616991,watch,accepted,-0.01647218205301264,-0.004480516260991873,0.23922025170234418,0.05465008706074803,False,macro_0,macro_0,0.0,0.0,1.0,1.0
125,macro_0,0.7019596746758647,0.0,0.0,0.0,0.027538500988582792,0.9966381490638279,False,0.0,0.0,0.6996840710037723,0.05117938983672112,0.1129801152709836,0.9627677629633282,0.6338517370661304,0.4493121083248757,accepted,accepted,-0.005586354141912264,0.0,0.252647566350989,0.06810793760973433,False,macro_0,macro_0,0.0,0.0,1.0,1.0
126,macro_0,0.7312295538881033,0.0,0.0,0.0,0.017925417643261596,1.0,False,0.0,0.0,0.7032259019856945,0.05063774153026393,0.10788062344479157,0.9650821645640834,0.6333172835639819,0.4489421821404599,accepted,accepted,-0.012426009803168237,0.0,0.2822873717476434,0.09791227032412142,False,macro_0,macro_0,0.0,0.0,1.0,1.0
127,macro_0,0.6638366134552943,0.0,0.0,0.0,0.14979084999597492,0.9606527953805709,False,0.0,0.0,0.7021737781466838,0.05124098989611615,0.11337351106436198,0.9632084881536345,0.6338450108032602,0.4493044806481622,watch,accepted,0.001763601832662154,0.0,0.21453213280713213,0.029991602652034155,False,macro_0,macro_0,0.0,0.0,1.0,1.0
128,macro_0,0.7656685816397419,0.0,0.0,0.0,0.15475656626892942,0.9585179844429942,False,0.0,0.0,0.7028443823730415,0.052006427481451165,0.11493860669833651,0.9634849592263147,0.633978033862311,0.4493887680884271,accepted,accepted,0.014369007422895753,0.0,0.31627981355131485,0.13169054777743094,False,macro_0,macro_0,0.0,0.0,0.9,1.0
129,macro_0,0.7437987021655074,0.0,0.0,0.0,0.20488703497818572,0.8624975138079102,False,0.0,0.0,0.7003443552792891,0.048428068936874014,0.11797937912424852,0.9592745282697863,0.6342110460008219,0.44958410691562645,accepted,accepted,0.011039174169234434,0.0,0.2942145952498809,0.10958765616468547,False,macro_0,macro_0,0.0,0.0,0.9,1.0
130,macro_0,0.6976538011653965,0.0,0.0,0.0,0.25520215104601485,0.9535313759732683,False,0.0,0.0,0.7020655023535869,0.04761431378095504,0.1218272471191343,0.959397246322737,0.6343670002238055,0.44968997079444895,watch,accepted,-0.0008611747020936366,0.0,0.2479638303709476,0.063286800941591,False,macro_0,macro_0,0.0,0.0,0.9,1.0
131,macro_0,0.7035859139929771,0.0,0.0,0.0,0.018617468812730048,0.9865036557160103,False,0.0,0.0,0.7056989913389405,0.04442693236811592,0.11354689283630902,0.961667870186699,0.6334335385446919,0.4490631501206562,accepted,accepted,-0.005528727979025238,0.0,0.2545227638723209,0.07015237544828523,False,macro_0,macro_0,0.0,0.0,1.0,1.0
132,macro_0,0.6318291073993756,0.0,0.0,0.0,0.08759484914035187,0.9433913864456043,False,0.0,0.0,0.704218378660868,0.04639822001478405,0.11157796432869782,0.96194681890119,0.6334507899488094,0.4490662204398158,watch,watch,-0.006401501211183746,0.0,0.18276288695955978,-0.001621682549433845,False,macro_0,macro_0,0.0,0.0,1.0,1.0
133,macro_0,0.5562010147506501,0.0,0.0,0.0,0.06286175145968578,0.9552220083018502,False,0.0,0.0,0.7003116248250889,0.05490525848748443,0.10821869122717082,0.9608555297795808,0.6340170997702625,0.4494226787866863,watch,watch,-0.04189351337781837,0.0,0.1067783359639638,-0.07781608501961246,False,macro_0,macro_0,0.0,0.0,1.0,1.0
134,macro_0,0.6759543820886227,0.0,0.0,0.0,0.026004141951322945,0.9467794187907329,False,0.0,0.0,0.7011119761179069,0.05439533331496054,0.10540370072697802,0.96012025772201,0.6338662280910548,0.44932869923150653,watch,accepted,-0.013568864015376936,0.0,0.22662568285711615,0.042088153997567934,False,macro_0,macro_0,0.0,0.0,1.0,1.0
135,macro_0,0.6961998392115287,0.0,0.0,0.0,0.10300704338282304,0.8803605320210763,False,0.0,0.0,0.7009386775510288,0.05440538757661624,0.10574898371219078,0.9561716842029229,0.6342036352926268,0.44957992767514304,watch,accepted,-0.00029079239077356434,0.0,0.24661991153638568,0.061996203918901926,False,macro_0,macro_0,0.0,0.0,1.0,1.0
136,macro_0,0.6917685291543473,0.0,0.0,0.0,0.06286934884280668,0.985256929330136,False,0.0,0.0,0.703675873062906,0.0522892383119749,0.1011033373144236,0.9572568832107158,0.6336687886469661,0.4492231824155328,watch,accepted,-0.002363476967725964,0.0,0.2425453467388145,0.0580997405073812,False,macro_0,macro_0,0.0,0.0,1.0,1.0
137,macro_0,0.6255105497603923,0.0,0.0,0.0,0.11019643289690956,0.9259271153917604,False,0.0,0.0,0.6996312165985393,0.05495620812068522,0.09904877221320543,0.9572423923994823,0.6337600315904885,0.44927521775059354,watch,watch,-0.0012637115277966515,0.0,0.1762353320097988,-0.008249481830096217,False,macro_0,macro_0,0.0,0.0,1.0,1.0
138,macro_0,0.6578941856766749,0.0,0.0,0.0,0.07607016243213802,0.9019095960919719,False,0.0,0.0,0.6966939057272539,0.0554827133053494,0.09636470608319536,0.9525714207848143,0.6340147857666345,0.4494744386615065,watch,accepted,0.020338634185204964,0.0,0.2084197470151684,0.0238793999100404,False,macro_0,macro_0,0.0,0.0,1.0,1.0
139,macro_0,0.7679628771279855,0.0,0.0,0.0,0.0016357953295608602,0.9898082120621655,False,0.0,0.0,0.6972720521982292,0.05618841893635167,0.09170273806457321,0.9561709404038452,0.6335035625664749,0.44910727404516976,accepted,accepted,0.018401699007872564,0.0,0.31885560308281574,0.1344593145615106,False,macro_0,macro_0,0.0,0.0,1.0,1.0
140,macro_0,0.7168100243555661,0.0,0.0,0.0,0.14053735486507435,0.9678405384580477,False,0.0,0.0,0.694693303758761,0.05383046856055464,0.09026741270743238,0.955245646306676,0.6333028305427562,0.4489874811579244,accepted,accepted,0.004122037028807468,0.0,0.26782254319764165,0.08350719381280991,False,macro_0,macro_0,0.0,0.0,1.0,1.0
141,macro_0,0.7112151619909268,0.0,0.0,0.0,0.13861300855647413,0.9742692669416828,False,0.0,0.0,0.6938039569304515,0.053372202428346886,0.09574736045091393,0.9566055851435048,0.6334861710098421,0.4491021694308437,accepted,accepted,0.0038893265673159093,0.0,0.26211299256008314,0.07772899098108477,False,macro_0,macro_0,0.0,0.0,1.0,1.0
142,macro_0,0.6650504701673201,0.0,0.0,0.0,0.07041291245646106,0.9578620548437895,False,0.0,0.0,0.6876939982287075,0.04853004878155881,0.09604720786657055,0.9550064768947811,0.6332447182229364,0.4489680021400539,watch,accepted,0.007907984081385554,0.0,0.21608246802726622,0.03180575194438373,False,macro_0,macro_0,0.0,0.0,1.0,1.0
143,macro_0,0.7173375856855246,0.0,0.0,0.0,0.0,0.9284164460568503,False,0.0,0.0,0.6906615687712571,0.04833706529660972,0.09055372617522538,0.954278102963974,0.6329579405571244,0.448782316134001,accepted,accepted,0.011888680001769947,0.0,0.26855526955152365,0.08437964512840024,False,macro_0,macro_0,0.0,0.0,1.0,1.0
144,macro_0,0.7446187774145933,0.0,0.0,0.0,0.0,0.9865929579601914,False,0.0,0.0,0.6930803893850348,0.04975336940715245,0.08212150911661603,0.953952311070964,0.632591375213892,0.4485353901707645,accepted,accepted,-0.004668819942678449,0.0,0.29608338724382877,0.11202740220070129,False,macro_0,macro_0,0.0,0.0,1.0,1.0
145,macro_0,0.7183190970810688,0.0,0.0,0.0,0.006038063521269468,0.9206826998659262,False,0.0,0.0,0.6944954496594029,0.05004140729438152,0.08164565974135986,0.9515552684260175,0.6327776306939507,0.44867458064881244,accepted,accepted,0.00030181454510054274,0.0,0.26964451643225634,0.08554146638711813,False,macro_0,macro_0,0.0,0.0,1.0,1.0
146,macro_0,0.4841567962327568,0.4831474521069103,0.5318634671504529,0.09991987886650866,0.12530637829467273,0.24465540107089886,False,0.0,0.01672403892128593,0.684123884019255,0.06782717983961008,0.08630127294641177,0.91574656614064,0.6390169293648309,0.4530692986658887,fallback,watch,-0.045411673151634004,0.003344807784257186,0.031087497566868127,-0.15486013313207408,True,macro_0,fixed_fallback,0.047619047619047616,0.0,0.719047619047619,0.85
147,macro_3,0.5571085932211444,0.7628393709122525,0.5140853160210463,0.3763574141459276,0.14517748232940356,0.6353615613857224,True,0.047619047619047616,0.046616726107316625,0.6758324097017807,0.07227750237422699,0.09236089507432328,0.8983828309685316,0.6441149000276466,0.45666851189108454,watch,watch,-0.021588375389235148,0.009323345221463325,0.10044008133005983,-0.08700630680650223,False,macro_3,macro_3,0.09523809523809523,0.047619047619047616,0.9380952380952381,0.969047619047619
148,macro_3,0.5837211521565607,1.0,0.8563579700287958,0.422124583944105,0.10464696905641818,0.4621674270653119,False,0.047619047619047616,0.08088437555937496,0.6720173877351744,0.07500522961213536,0.09021118645815392,0.8746454324773286,0.6495298925142111,0.46054188927944933,watch,watch,-0.02672328670579278,0.016176875111874992,0.1231792628771114,-0.06580874035765039,False,macro_3,macro_3,0.09523809523809523,0.047619047619047616,0.9380952380952381,0.969047619047619
149,macro_4,0.4459252297504964,0.7822588593620101,0.729940362718865,0.5327335877002775,0.1045318988291376,0.5465011755421727,True,0.09523809523809523,0.11557828181411733,0.6567915138356865,0.08660093394696601,0.08781953562768764,0.8550255844344324,0.6553530282800756,0.46463177278337797,fallback,fallback,-0.059738709532819366,0.023115656362823468,-0.01870654303288155,-0.20942779852957916,True,adaptive_fallback,fixed_fallback,0.14285714285714285,0.09523809523809523,0.6571428571428571,0.5880952380952381
150,macro_2,0.5086102423433512,0.8723662686295797,1.0,0.7544134966963085,0.0,0.20227420282187664,True,0.14285714285714285,0.15784256189154156,0.6455920633679648,0.0899299427619638,0.07806301015253594,0.8235863791493833,0.6617755218873127,0.46925281412764447,watch,watch,-0.04194177094754352,0.03156851237830831,0.0393574282157067,-0.15316527954396153,True,macro_2,macro_2,0.19047619047619047,0.14285714285714285,0.8761904761904762,0.7571428571428571
151,macro_3,0.5003765260554964,0.5545066993309109,0.6166411235130453,0.48285110885353183,0.12430501697332386,0.38093743119849455,True,0.19047619047619047,0.18625569226411343,0.6361979074103504,0.09441180179103313,0.07182981329193161,0.796320000826775,0.6667827021010678,0.4728524810301103,watch,watch,0.003243945964547923,0.0339063306685655,0.027524045025386135,-0.1664061760455714,True,macro_3,macro_3,0.23809523809523808,0.19047619047619047,0.8452380952380952,0.7261904761904762
152,macro_2,0.45644686095167686,0.3846472324687782,0.7448928747905216,0.3276662981953581,0.05271752034712877,0.21383707866867763,True,0.23809523809523808,0.21111277256096964,0.6244293810750504,0.1007801069572257,0.07345362526976011,0.7595263543007115,0.6728187949848036,0.47718346317987687,fallback,fallback,-0.0201323464538935,0.032899209290730605,-0.020736602228200007,-0.2163719340331267,True,adaptive_fallback,fixed_fallback,0.2857142857142857,0.23809523809523808,0.5642857142857143,0.49523809523809514
153,macro_0,0.43798987607185325,0.6329599925750939,0.3577420037767633,0.5086713683802513,0.08067209434328909,0.44294005855283985,True,0.2857142857142857,0.23824550304045972,0.6151989414880256,0.10863892279657307,0.0731239702794238,0.7356953386867703,0.6780474752495956,0.4808923698426316,fallback,fallback,-0.029146255216941495,0.03147222549621695,-0.04290249377077837,-0.2400575991777424,True,adaptive_fallback,fixed_fallback,0.2857142857142857,0.23809523809523808,0.5642857142857143,0.49523809523809514
154,macro_1,0.5647105591202699,0.8782200927885389,0.8866198985836005,0.583045483100916,0.03369692193015249,0.5351583479725524,True,0.3333333333333333,0.2772314260183904,0.6156041578865789,0.10842351777079465,0.07173516887325554,0.715692307242518,0.6834457495764965,0.4847552440302062,watch,watch,0.023757065873954698,0.032330628840854615,0.0799553150900637,-0.1187351904562266,False,macro_1,macro_1,0.3333333333333333,0.2857142857142857,0.7833333333333333,0.8142857142857143
155,macro_2,0.5145728920163656,0.9818352724182521,0.535111494207241,0.6381981793188433,0.0,0.5428652243281352,True,0.38095238095238093,0.3146629273207152,0.6079193250259952,0.10964446211733177,0.07049687639938303,0.6964582979823943,0.6887509984468294,0.4885410051953484,watch,watch,0.0011925299346028817,0.031364073085834734,0.026031886821017203,-0.17417810643046383,True,macro_2,macro_2,0.38095238095238093,0.3333333333333333,0.7523809523809524,0.6333333333333333
156,macro_3,0.5665515479622903,0.615901559886189,0.71415531644636,0.6342122878642612,0.150984724575416,0.5457772702188891,True,0.42857142857142855,0.3472082856555787,0.6017455968712696,0.10806377560228331,0.0727815278847446,0.6805257617060997,0.6932907613503373,0.49178748418902846,watch,watch,0.013235004381358783,0.032190518678293055,0.07476406377326189,-0.12673921338804695,False,macro_3,macro_3,0.42857142857142855,0.38095238095238093,0.6214285714285714,0.7523809523809524
157,macro_1,0.6401014468945762,0.6910675976630796,0.9506778478157499,0.5573617131411687,0.1247824280556629,0.3242213801894947,True,0.47619047619047616,0.38308623467007685,0.5992852596208044,0.10648838349685684,0.07572976975202346,0.6490478784136882,0.6994476500587825,0.4962267736870078,watch,watch,0.03673091718857986,0.03439469242182144,0.14387467320756836,-0.05934620316420636,False,macro_1,macro_1,0.47619047619047616,0.42857142857142855,0.6904761904761905,0.7214285714285714
158,macro_0,0.6415639174771901,0.5349694274442691,0.9259393380493222,0.7361454147867224,0.026563820698069895,0.5568302439259543,True,0.5238095238095238,0.41782475653611106,0.6000497057025566,0.10674337532808648,0.07174726440922156,0.6314718369153164,0.704109034591186,0.499566482085382,watch,watch,0.04071480828106737,0.03591585069913027,0.1419974353918081,-0.06254511711399591,False,macro_0,macro_0,0.5238095238095238,0.47619047619047616,0.6595238095238095,0.6904761904761905
159,macro_4,0.4076734899047387,0.21900439019396561,0.774672173272268,0.528006012883115,0.0,0.36557596792421654,True,0.5714285714285714,0.4422662471368935,0.5881344344753215,0.1137022736388937,0.0681248757219769,0.6059321403358995,0.7089357279212475,0.5030128175902524,fallback,fallback,-0.03140741384310625,0.03300696422370062,-0.09533932768551373,-0.3012622380165088,True,adaptive_fallback,fixed_fallback,0.5714285714285714,0.5238095238095238,0.37857142857142856,0.30952380952380953
160,macro_1,0.43585939442053406,0.6512462211659107,0.9478573676923402,0.3418760115092846,0.05618731325741879,0.7041603735573357,True,0.6190476190476191,0.4747868106257873,0.5723199829178238,0.11049016363697918,0.0707225670518749,0.59232986231186,0.7131748591917006,0.5060486958690175,fallback,fallback,-0.015742699519166303,0.03202477666101442,-0.0701893014484834,-0.2773154647711666,True,adaptive_fallback,fixed_fallback,0.5714285714285714,0.5238095238095238,0.37857142857142856,0.30952380952380953
161,macro_0,0.5018123424404382,0.714043444817125,0.5697775610842287,0.5567416420094518,0.15810914530882303,0.41607493163432624,True,0.6666666666666666,0.5065604858019906,0.5620819980647225,0.10631423646215912,0.0715593189777677,0.5660553096059685,0.7181703218673602,0.5096740000119999,watch,fallback,-0.01294784110437044,0.03187044002928239,-0.007861657571561764,-0.21635797942692203,True,adaptive_fallback,macro_0,0.6190476190476191,0.5238095238095238,0.4976190476190476,0.30952380952380953
162,macro_2,0.5436000825989479,0.5315772475762233,0.46276879518568015,1.0,0.13589380054467898,0.6744966229620917,True,0.7142857142857143,0.5388615856985102,0.5541003276174854,0.10070187927282871,0.07142983288196791,0.5517804217974165,0.722085665140802,0.5125057729699708,watch,watch,-0.019300272859125656,0.031155070205686662,0.03109430962897708,-0.1784855825418541,True,macro_2,macro_2,0.6666666666666666,0.5714285714285714,0.5666666666666667,0.47857142857142854
163,macro_0,0.6332224004499692,0.5895361311082256,0.3334513599458129,0.39721447876778604,0.10250236859162096,0.38052646103606774,True,0.7619047619047619,0.5635511529424002,0.5525847052499925,0.09917648378640218,0.07295790222173745,0.5242882506637155,0.7267236480773591,0.5158684259443347,watch,watch,-0.0016683034054441714,0.02914527928125783,0.11735397450563456,-0.09350124762738987,False,macro_0,macro_0,0.7142857142857143,0.6190476190476191,0.5357142857142857,0.5976190476190476
164,macro_3,0.42416051471637817,0.19963083314197533,0.7893342203873318,1.0,0.16103566552397844,0.5737032373367223,True,0.8095238095238095,0.593417147625906,0.5386238923466998,0.09538756983794158,0.0806262672466888,0.5073971454865666,0.7312185247455019,0.519089800786384,fallback,fallback,0.003297404962327899,0.030230180097802505,-0.09492928607000584,-0.3070580100291237,True,adaptive_fallback,fixed_fallback,0.7619047619047619,0.6666666666666666,0.15476190476190474,0.21666666666666665
165,macro_0,0.4819461616853913,0.6446564257734669,1.0,0.4750478885441913,0.12197285424495254,0.49181871261029053,True,0.8571428571428571,0.6280183163137839,0.5261156725500711,0.08350708809988786,0.08643449840121036,0.48383646713657136,0.7359615512125164,0.5225638284548134,fallback,fallback,0.009217353452971444,0.030646301137599318,-0.040617666769422134,-0.2540153895271251,True,adaptive_fallback,fixed_fallback,0.7619047619047619,0.6666666666666666,0.25476190476190474,0.21666666666666665
166,macro_1,0.5571739264160017,0.9622069307447692,0.595922900301599,0.7762446668586429,0.0341584591526793,0.170618533909019,True,0.9047619047619048,0.6674433003179728,0.5184420929945918,0.07150334737028982,0.08777356485984891,0.44811912590052816,0.741881481640969,0.5269199934311349,watch,watch,0.011072316795112714,0.03217656290319644,0.030253932984866783,-0.1847075552249673,True,macro_1,macro_1,0.8095238095238095,0.7142857142857143,0.4738095238095238,0.3857142857142857
167,macro_1,0.6651751631029507,0.6255680496762381,0.6692856546324328,0.20223988775163537,0.14291055536949193,0.5751212568837609,False,0.9047619047619048,0.6730101473712827,0.5270620152265059,0.07779759692546259,0.08861185900626888,0.4638555952249501,0.7417330864135453,0.5267137288090166,watch,watch,0.024315016100800557,0.02682971233455451,0.1384614342939341,-0.07655792331059463,False,macro_1,macro_1,0.7619047619047619,0.7142857142857143,0.5047619047619047,0.5357142857142857
168,macro_3,0.6817157717154111,0.7738619438069321,0.5977950578937471,0.5746097478251512,0.09459647426901097,0.27493281715006634,True,0.9047619047619048,0.6765767925163234,0.5329956903928994,0.0846536859132226,0.08620323957482161,0.44669232168991885,0.743866782763986,0.5282396500534016,watch,watch,0.009698674253088369,0.02260512791478464,0.15347612166200952,-0.0621510110485749,False,macro_3,macro_3,0.7619047619047619,0.7142857142857143,0.5047619047619047,0.5357142857142857
169,macro_4,0.41934258454693285,0.7375279678814406,0.7734345538650278,0.9546599309425494,0.04227621143833825,0.10975450064193948,True,0.9523809523809523,0.6816917529859065,0.5251681395543457,0.08728751490804847,0.08323320349777018,0.4299107537649963,0.745753308399901,0.5296174813684269,fallback,fallback,-0.0009635860338890634,0.017654921072000083,-0.11027489682149405,-0.3264107238529681,True,adaptive_fallback,fixed_fallback,0.8095238095238095,0.7619047619047619,0.2238095238095238,0.15476190476190474
170,macro_3,0.50667590327073,0.449718393463411,0.26626014240420776,0.3104530481582632,0.17618762639228744,0.47499619191742926,True,0.9523809523809523,0.6671914493514489,0.5280610287695948,0.08551870680055854,0.08664538100077732,0.4265057545447705,0.7446389039756545,0.5288548067619742,watch,fallback,0.004945948317067739,0.007834626607533002,-0.022178903491244184,-0.2379630007049245,True,adaptive_fallback,macro_3,0.8095238095238095,0.7142857142857143,0.3738095238095238,0.1857142857142857
171,macro_2,0.4411474683901327,0.6814870789162235,0.8542948933049321,0.4208551295266817,0.12788110119860197,0.6627563673337677,True,0.9523809523809523,0.6578501377156625,0.5248485157242035,0.0875293930918723,0.0927349572483298,0.4484334766643843,0.742476784520665,0.5272293689847601,fallback,fallback,-0.023205291605173806,-0.0019186325204620714,-0.08608190059462745,-0.3013293161305323,True,adaptive_fallback,fixed_fallback,0.8095238095238095,0.6666666666666666,0.2238095238095238,0.21666666666666665
172,macro_1,0.6232227040865016,0.43500977822525067,0.9036336585851985,0.6779607530391709,0.0006932601253064469,0.5881196277521845,True,0.9523809523809523,0.6613133175429093,0.53069833372568,0.08988544597835825,0.08684868311270992,0.45829929554789345,0.7418691447754906,0.5267621941185564,watch,watch,-0.008390491803289813,-0.0023393659656746777,0.0964605099679452,-0.118646440688989,False,macro_1,macro_1,0.8095238095238095,0.6666666666666666,0.4738095238095238,0.5666666666666667
173,macro_3,0.5791590071404179,1.0,0.5169640390519932,0.6865823009807671,0.1509288621703596,0.28816265172988476,True,0.9523809523809523,0.6745936936750144,0.5365417692584773,0.08879920132465252,0.0915254136757209,0.461838608550808,0.7431077416099522,0.527612218657464,watch,watch,-0.020511352914998636,-0.0003966197682617967,0.05154678848295391,-0.16394873446953429,True,macro_3,macro_3,0.8095238095238095,0.6666666666666666,0.3738095238095238,0.41666666666666663
174,macro_3,0.4906424226169045,0.6805007200890517,0.4448758862789707,0.2344260094007068,0.11230848304502973,0.12400396303097555,False,0.9047619047619048,0.6685098090029311,0.5390490333796701,0.0865933668500472,0.0930319083758038,0.44665117543071925,0.7436282707163875,0.5280475607818965,fallback,fallback,0.01425996761399433,-0.0026363887965950685,-0.037405138164992024,-0.252985848099483,True,adaptive_fallback,fixed_fallback,0.8571428571428571,0.7142857142857143,0.19285714285714284,0.1857142857142857
175,macro_0,0.4627628494999475,0.37031778439715385,0.47282736021637234,0.2897571540850873,0.0740859802322876,0.0,True,0.9047619047619048,0.650417849945678,0.5341943805406072,0.08793019130486077,0.09495519686638165,0.4211674445748834,0.7440801165449488,0.5284539202616028,fallback,fallback,-0.008782610754156494,-0.003354719881154189,-0.06569107076165526,-0.28131726704500126,True,adaptive_fallback,fixed_fallback,0.8095238095238095,0.6666666666666666,0.2238095238095238,0.21666666666666665
176,macro_2,0.5624447574109982,0.26349845386666215,0.7873074800157542,0.6707333371142807,0.06744302973150174,0.3258934911169317,True,0.9047619047619048,0.6401249003495042,0.5364739931784468,0.08801656734111193,0.09816676971073889,0.41083545727911186,0.7440769850225548,0.5284861147432037,watch,watch,0.0242594578041731,-0.003545047473231655,0.03395864266779447,-0.18163222761155662,False,macro_2,macro_2,0.8095238095238095,0.6666666666666666,0.4738095238095238,0.5666666666666667
177,macro_0,0.637832346606838,0.988604336223694,0.9834792348928596,0.6727385207340729,0.028990914405414445,0.3485662120124095,True,0.9047619047619048,0.6508888836049366,0.5398683169234252,0.09057185791701226,0.09235754065502452,0.40144445450737476,0.7457605330725662,0.5296984491039547,watch,watch,0.0029219285040672726,-0.002084886787594553,0.10813389750288327,-0.10792818646572822,False,macro_0,macro_0,0.8095238095238095,0.6666666666666666,0.4738095238095238,0.5666666666666667
178,macro_0,0.44558114415117595,0.7783515692631495,0.44749112733545626,0.7809591882143734,0.0,0.4168220862826856,False,0.8571428571428571,0.6444610872853297,0.5306054453642157,0.08975154677118076,0.08641552027142152,0.4058540119403838,0.7443428427312819,0.528705233542966,fallback,fallback,-0.026715572597848392,-0.006026521277936947,-0.08312408939179,-0.298761698580106,True,adaptive_fallback,fixed_fallback,0.8095238095238095,0.6666666666666666,0.2238095238095238,0.21666666666666665
179,macro_1,0.4943972007760295,0.7262137283726038,0.3266344980307632,0.5591730730574641,0.11759149512472016,0.6819666009689551,True,0.8571428571428571,0.6388624408536335,0.5235975064736842,0.08633502245367733,0.09075017143459535,0.4118128860852886,0.7432930252809101,0.5279583556747046,fallback,fallback,0.000750955631825001,-0.005929473629859516,-0.033561154898675116,-0.24889582450488063,True,adaptive_fallback,fixed_fallback,0.7619047619047619,0.6190476190476191,0.25476190476190474,0.2476190476190476
180,macro_3,0.5424271145006262,0.3049787130180629,0.687857820612457,0.7544512491823148,0.1308435577161886,0.4099776183535449,True,0.8571428571428571,0.6421623194269424,0.5300143457401552,0.08219677798213995,0.09698081704012813,0.413927250391447,0.7434966431723573,0.5281047989171113,watch,watch,0.01593285300013574,-0.0016511061037471242,0.014322315583514933,-0.2010695286717311,False,macro_3,macro_3,0.7619047619047619,0.6190476190476191,0.5047619047619047,0.5976190476190476
181,macro_3,0.53198130531521,0.496315726074405,0.72380797923902,0.8975873896014432,0.07596656567791478,0.24223658688695843,False,0.8095238095238095,0.6383977146351856,0.5345915795922825,0.07931738391437135,0.0979226862030089,0.39193087959761963,0.7447060529810392,0.5290547638924448,watch,watch,-0.006092690419157632,-0.00034543714286372484,0.002926541422765272,-0.21272474766582916,False,macro_3,macro_3,0.7619047619047619,0.6190476190476191,0.5047619047619047,0.5976190476190476
182,macro_4,0.5671653696324895,0.3402444463201223,0.8204729150996204,0.29950446114693996,0.1161833872785765,0.23514155935354353,True,0.8095238095238095,0.631199854820396,0.5377036285061897,0.07924901873601607,0.0959262215349019,0.3833150047271061,0.7445502798948465,0.5289845893519983,watch,watch,-0.014133395394869686,-0.0039378057569081195,0.03818078028049121,-0.17738491026235692,False,macro_4,macro_4,0.7619047619047619,0.6666666666666666,0.5047619047619047,0.5666666666666667
183,macro_3,0.4200465675353115,0.8941828851839042,0.5125723279290121,0.8506938217053777,0.0730818173140885,0.26625955207266744,True,0.8095238095238095,0.636922073565884,0.5318201277888738,0.08327353362364352,0.09293517471439762,0.3638751442085621,0.7468201889926587,0.5306331201668563,fallback,fallback,-0.0051069153231728896,-0.0015078027438891306,-0.11058655263154477,-0.3267736214573472,True,adaptive_fallback,fixed_fallback,0.7619047619047619,0.6666666666666666,0.25476190476190474,0.21666666666666665
184,macro_1,0.4645579621415413,0.5054424036801637,0.82530164704339,0.786468313359402,0.07471291089034648,0.3200163343209905,True,0.8095238095238095,0.6458096230635543,0.5237884878694248,0.0811100345316122,0.09161186720481311,0.36099370960308225,0.7476869803329265,0.531267027453037,fallback,fallback,-0.005967847726897635,0.0013894364419841487,-0.06670906531149567,-0.28312901819138514,True,adaptive_fallback,fixed_fallback,0.7142857142857143,0.6190476190476191,0.2857142857142857,0.2476190476190476
